FECHA (YYMMDD),HORA (HHMM),Registros
140107.0,800.0,-1.0
140107.0,900.0,-1.0
140107.0,1000.0,-1.0
140107.0,1100.0,-1.0
140107.0,1200.0,-1.0
140107.0,1300.0,-1.0
140107.0,1400.0,-1.0
140107.0,1500.0,-1.0
140107.0,1600.0,-1.0
140107.0,1700.0,-1.0
140107.0,1800.0,-1.0
140107.0,1900.0,-1.0
140107.0,2000.0,-1.0
140107.0,2100.0,-1.0
140107.0,2200.0,-1.0
140107.0,2300.0,-1.0
140108.0,0.0,-1.0
140108.0,100.0,-1.0
140108.0,200.0,-1.0
140108.0,300.0,-1.0
140108.0,400.0,-1.0
140108.0,500.0,-1.0
140108.0,600.0,-1.0
140108.0,700.0,-1.0
140108.0,800.0,-1.0
140108.0,900.0,-1.0
140108.0,1000.0,-1.0
140108.0,1100.0,-1.0
140108.0,1200.0,-1.0
140108.0,1300.0,-1.0
140108.0,1400.0,-1.0
140108.0,1500.0,-1.0
140108.0,1600.0,-1.0
140108.0,1700.0,-1.0
140108.0,1800.0,-1.0
140108.0,1900.0,-1.0
140108.0,2000.0,-1.0
140108.0,2100.0,-1.0
140108.0,2200.0,-1.0
140108.0,2300.0,-1.0
140109.0,0.0,-1.0
140109.0,100.0,-1.0
140109.0,200.0,-1.0
140109.0,300.0,-1.0
140109.0,400.0,-1.0
140109.0,500.0,-1.0
140109.0,600.0,-1.0
140109.0,700.0,-1.0
140109.0,800.0,-1.0
140109.0,900.0,-1.0
140109.0,1000.0,-1.0
140109.0,1100.0,-1.0
140109.0,1200.0,-1.0
140109.0,1300.0,-1.0
140109.0,1400.0,-1.0
140109.0,1500.0,-1.0
140109.0,1600.0,-1.0
140109.0,1700.0,-1.0
140109.0,1800.0,-1.0
140109.0,1900.0,-1.0
140109.0,2000.0,-1.0
140109.0,2100.0,-1.0
140109.0,2200.0,-1.0
140109.0,2300.0,-1.0
140110.0,0.0,-1.0
140110.0,100.0,-1.0
140110.0,200.0,-1.0
140110.0,300.0,-1.0
140110.0,400.0,-1.0
140110.0,500.0,-1.0
140110.0,600.0,-1.0
140110.0,700.0,-1.0
140110.0,800.0,-1.0
140110.0,900.0,-1.0
140110.0,1000.0,-1.0
140110.0,1100.0,-1.0
140110.0,1200.0,-1.0
140110.0,1300.0,-1.0
140110.0,1400.0,-1.0
140110.0,1500.0,-1.0
140110.0,1600.0,-1.0
140110.0,1700.0,-1.0
140110.0,1800.0,-1.0
140110.0,1900.0,-1.0
140110.0,2000.0,-1.0
140110.0,2100.0,-1.0
140110.0,2200.0,-1.0
140110.0,2300.0,-1.0
140111.0,0.0,-1.0
140111.0,100.0,-1.0
140111.0,200.0,-1.0
140111.0,300.0,-1.0
140111.0,400.0,-1.0
140111.0,500.0,-1.0
140111.0,600.0,-1.0
140111.0,700.0,-1.0
140111.0,800.0,-1.0
140111.0,900.0,-1.0
140111.0,1000.0,-1.0
140111.0,1100.0,-1.0
140111.0,1200.0,-1.0
140111.0,1300.0,-1.0
140111.0,1400.0,-1.0
140111.0,1500.0,-1.0
140111.0,1600.0,-1.0
140111.0,1700.0,-1.0
140111.0,1800.0,-1.0
140111.0,1900.0,-1.0
140111.0,2000.0,-1.0
140111.0,2100.0,-1.0
140111.0,2200.0,-1.0
140111.0,2300.0,-1.0
140112.0,0.0,-1.0
140112.0,100.0,-1.0
140112.0,200.0,-1.0
140112.0,300.0,-1.0
140112.0,400.0,-1.0
140112.0,500.0,-1.0
140112.0,600.0,-1.0
140112.0,700.0,-1.0
140112.0,800.0,-1.0
140112.0,900.0,-1.0
140112.0,1000.0,-1.0
140112.0,1100.0,-1.0
140112.0,1200.0,-1.0
140112.0,1300.0,-1.0
140112.0,1400.0,-1.0
140112.0,1500.0,-1.0
140112.0,1600.0,-1.0
140112.0,1700.0,-1.0
140112.0,1800.0,-1.0
140112.0,1900.0,-1.0
140112.0,2000.0,-1.0
140112.0,2100.0,-1.0
140112.0,2200.0,-1.0
140112.0,2300.0,-1.0
140113.0,0.0,-1.0
140113.0,100.0,-1.0
140113.0,200.0,-1.0
140113.0,300.0,-1.0
140113.0,400.0,-1.0
140113.0,500.0,-1.0
140113.0,600.0,-1.0
140113.0,700.0,-1.0
140113.0,800.0,-1.0
140113.0,900.0,-1.0
140113.0,1000.0,-1.0
140113.0,1100.0,-1.0
140113.0,1200.0,-1.0
140113.0,1300.0,-1.0
140113.0,1400.0,-1.0
140113.0,1500.0,-1.0
140113.0,1600.0,-1.0
140113.0,1700.0,-1.0
140113.0,1800.0,-1.0
140113.0,1900.0,-1.0
140113.0,2000.0,-1.0
140113.0,2100.0,-1.0
140113.0,2200.0,-1.0
140113.0,2300.0,-1.0
140114.0,0.0,-1.0
140114.0,100.0,-1.0
140114.0,200.0,-1.0
140114.0,300.0,-1.0
140114.0,400.0,-1.0
140114.0,500.0,-1.0
140114.0,600.0,-1.0
140114.0,700.0,-1.0
140114.0,800.0,-1.0
140114.0,900.0,-1.0
140114.0,1000.0,-1.0
140114.0,1100.0,-1.0
140114.0,1200.0,-1.0
140114.0,1300.0,-1.0
140114.0,1400.0,-1.0
140114.0,1500.0,-1.0
140114.0,1600.0,-1.0
140114.0,1700.0,-1.0
140114.0,1800.0,-1.0
140114.0,1900.0,-1.0
140114.0,2000.0,-1.0
140114.0,2100.0,-1.0
140114.0,2200.0,-1.0
140114.0,2300.0,-1.0
140115.0,0.0,-1.0
140115.0,100.0,-1.0
140115.0,200.0,-1.0
140115.0,300.0,-1.0
140115.0,400.0,-1.0
140115.0,500.0,-1.0
140115.0,600.0,-1.0
140115.0,700.0,-1.0
140115.0,800.0,-1.0
140115.0,900.0,-1.0
140115.0,1000.0,-1.0
140115.0,1100.0,-1.0
140115.0,1200.0,-1.0
140115.0,1300.0,-1.0
140115.0,1400.0,-1.0
140115.0,1500.0,-1.0
140115.0,1600.0,-1.0
140115.0,1700.0,-1.0
140115.0,1800.0,-1.0
140115.0,1900.0,-1.0
140115.0,2000.0,-1.0
140115.0,2100.0,-1.0
140115.0,2200.0,-1.0
140115.0,2300.0,-1.0
140116.0,0.0,-1.0
140116.0,100.0,-1.0
140116.0,200.0,-1.0
140116.0,300.0,-1.0
140116.0,400.0,-1.0
140116.0,500.0,-1.0
140116.0,600.0,-1.0
140116.0,700.0,-1.0
140116.0,800.0,-1.0
140116.0,900.0,-1.0
140116.0,1000.0,-1.0
140116.0,1100.0,-1.0
140116.0,1200.0,-1.0
140116.0,1300.0,-1.0
140116.0,1400.0,-1.0
140116.0,1500.0,-1.0
140116.0,1600.0,-1.0
140116.0,1700.0,-1.0
140116.0,1800.0,-1.0
140116.0,1900.0,-1.0
140116.0,2000.0,-1.0
140116.0,2100.0,-1.0
140116.0,2200.0,-1.0
140116.0,2300.0,-1.0
140117.0,0.0,-1.0
140117.0,100.0,-1.0
140117.0,200.0,-1.0
140117.0,300.0,-1.0
140117.0,400.0,-1.0
140117.0,500.0,-1.0
140117.0,600.0,-1.0
140117.0,700.0,-1.0
140117.0,800.0,-1.0
140117.0,900.0,-1.0
140117.0,1000.0,-1.0
140117.0,1100.0,-1.0
140117.0,1200.0,-1.0
140117.0,1300.0,-1.0
140117.0,1400.0,-1.0
140117.0,1500.0,-1.0
140117.0,1600.0,-1.0
140117.0,1700.0,-1.0
140117.0,1800.0,-1.0
140117.0,1900.0,-1.0
140117.0,2000.0,-1.0
140117.0,2100.0,-1.0
140117.0,2200.0,-1.0
140117.0,2300.0,-1.0
140118.0,0.0,-1.0
140118.0,100.0,-1.0
140118.0,200.0,-1.0
140118.0,300.0,-1.0
140118.0,400.0,-1.0
140118.0,500.0,-1.0
140118.0,600.0,-1.0
140118.0,700.0,-1.0
140118.0,800.0,-1.0
140118.0,900.0,-1.0
140118.0,1000.0,-1.0
140118.0,1100.0,-1.0
140118.0,1200.0,-1.0
140118.0,1300.0,-1.0
140118.0,1400.0,-1.0
140118.0,1500.0,-1.0
140118.0,1600.0,-1.0
140118.0,1700.0,-1.0
140118.0,1800.0,-1.0
140118.0,1900.0,-1.0
140118.0,2000.0,-1.0
140118.0,2100.0,-1.0
140118.0,2200.0,-1.0
140118.0,2300.0,-1.0
140119.0,0.0,-1.0
140119.0,100.0,-1.0
140119.0,200.0,-1.0
140119.0,300.0,-1.0
140119.0,400.0,-1.0
140119.0,500.0,-1.0
140119.0,600.0,-1.0
140119.0,700.0,-1.0
140119.0,800.0,-1.0
140119.0,900.0,-1.0
140119.0,1000.0,-1.0
140119.0,1100.0,-1.0
140119.0,1200.0,-1.0
140119.0,1300.0,-1.0
140119.0,1400.0,-1.0
140119.0,1500.0,-1.0
140119.0,1600.0,-1.0
140119.0,1700.0,-1.0
140119.0,1800.0,-1.0
140119.0,1900.0,-1.0
140119.0,2000.0,-1.0
140119.0,2100.0,-1.0
140119.0,2200.0,-1.0
140119.0,2300.0,-1.0
140120.0,0.0,-1.0
140120.0,100.0,-1.0
140120.0,200.0,-1.0
140120.0,300.0,-1.0
140120.0,400.0,-1.0
140120.0,500.0,-1.0
140120.0,600.0,-1.0
140120.0,700.0,-1.0
140120.0,800.0,-1.0
140120.0,900.0,-1.0
140120.0,1000.0,-1.0
140120.0,1100.0,-1.0
140120.0,1200.0,-1.0
140120.0,1300.0,-1.0
140120.0,1400.0,-1.0
140120.0,1500.0,-1.0
140120.0,1600.0,-1.0
140120.0,1700.0,-1.0
140120.0,1800.0,-1.0
140120.0,1900.0,-1.0
140120.0,2000.0,-1.0
140120.0,2100.0,-1.0
140120.0,2200.0,-1.0
140120.0,2300.0,-1.0
140121.0,0.0,-1.0
140121.0,100.0,-1.0
140121.0,200.0,-1.0
140121.0,300.0,-1.0
140121.0,400.0,-1.0
140121.0,500.0,-1.0
140121.0,600.0,-1.0
140121.0,700.0,-1.0
140121.0,800.0,-1.0
140121.0,900.0,-1.0
140121.0,1000.0,-1.0
140121.0,1100.0,-1.0
140121.0,1200.0,-1.0
140121.0,1300.0,-1.0
140121.0,1400.0,-1.0
140121.0,1500.0,-1.0
140121.0,1600.0,-1.0
140121.0,1700.0,-1.0
140121.0,1800.0,-1.0
140121.0,1900.0,-1.0
140121.0,2000.0,-1.0
140121.0,2100.0,-1.0
140121.0,2200.0,-1.0
140121.0,2300.0,-1.0
140122.0,0.0,-1.0
140122.0,100.0,-1.0
140122.0,200.0,-1.0
140122.0,300.0,-1.0
140122.0,400.0,-1.0
140122.0,500.0,-1.0
140122.0,600.0,-1.0
140122.0,700.0,-1.0
140122.0,800.0,-1.0
140122.0,900.0,-1.0
140122.0,1000.0,-1.0
140122.0,1100.0,-1.0
140122.0,1200.0,-1.0
140122.0,1300.0,-1.0
140122.0,1400.0,-1.0
140122.0,1500.0,-1.0
140122.0,1600.0,-1.0
140122.0,1700.0,-1.0
140122.0,1800.0,-1.0
140122.0,1900.0,-1.0
140122.0,2000.0,-1.0
140122.0,2100.0,-1.0
140122.0,2200.0,-1.0
140122.0,2300.0,-1.0
140123.0,0.0,-1.0
140123.0,100.0,-1.0
140123.0,200.0,-1.0
140123.0,300.0,-1.0
140123.0,400.0,-1.0
140123.0,500.0,-1.0
140123.0,600.0,-1.0
140123.0,700.0,-1.0
140123.0,800.0,-1.0
140123.0,900.0,-1.0
140123.0,1000.0,-1.0
140123.0,1100.0,-1.0
140123.0,1200.0,-1.0
140123.0,1300.0,-1.0
140123.0,1400.0,-1.0
140123.0,1500.0,-1.0
140123.0,1600.0,-1.0
140123.0,1700.0,-1.0
140123.0,1800.0,-1.0
140123.0,1900.0,-1.0
140123.0,2000.0,-1.0
140123.0,2100.0,-1.0
140123.0,2200.0,-1.0
140123.0,2300.0,-1.0
140124.0,0.0,-1.0
140124.0,100.0,-1.0
140124.0,200.0,-1.0
140124.0,300.0,-1.0
140124.0,400.0,-1.0
140124.0,500.0,-1.0
140124.0,600.0,-1.0
140124.0,700.0,-1.0
140124.0,800.0,-1.0
140124.0,900.0,-1.0
140124.0,1000.0,-1.0
140124.0,1100.0,-1.0
140124.0,1200.0,-1.0
140124.0,1300.0,-1.0
140124.0,1400.0,-1.0
140124.0,1500.0,-1.0
140124.0,1600.0,-1.0
140124.0,1700.0,-1.0
140124.0,1800.0,-1.0
140124.0,1900.0,-1.0
140124.0,2000.0,-1.0
140124.0,2100.0,-1.0
140124.0,2200.0,-1.0
140124.0,2300.0,-1.0
140125.0,0.0,-1.0
140125.0,100.0,-1.0
140125.0,200.0,-1.0
140125.0,300.0,-1.0
140125.0,400.0,-1.0
140125.0,500.0,-1.0
140125.0,600.0,-1.0
140125.0,700.0,-1.0
140125.0,800.0,-1.0
140125.0,900.0,-1.0
140125.0,1000.0,-1.0
140125.0,1100.0,-1.0
140125.0,1200.0,-1.0
140125.0,1300.0,-1.0
140125.0,1400.0,-1.0
140125.0,1500.0,-1.0
140125.0,1600.0,-1.0
140125.0,1700.0,-1.0
140125.0,1800.0,-1.0
140125.0,1900.0,-1.0
140125.0,2000.0,-1.0
140125.0,2100.0,-1.0
140125.0,2200.0,-1.0
140125.0,2300.0,-1.0
140126.0,0.0,-1.0
140126.0,100.0,-1.0
140126.0,200.0,-1.0
140126.0,300.0,-1.0
140126.0,400.0,-1.0
140126.0,500.0,-1.0
140126.0,600.0,-1.0
140126.0,700.0,-1.0
140126.0,800.0,-1.0
140126.0,900.0,-1.0
140126.0,1000.0,-1.0
140126.0,1100.0,-1.0
140126.0,1200.0,-1.0
140126.0,1300.0,-1.0
140126.0,1400.0,-1.0
140126.0,1500.0,-1.0
140126.0,1600.0,-1.0
140126.0,1700.0,-1.0
140126.0,1800.0,-1.0
140126.0,1900.0,-1.0
140126.0,2000.0,-1.0
140126.0,2100.0,-1.0
140126.0,2200.0,-1.0
140126.0,2300.0,-1.0
140127.0,0.0,-1.0
140127.0,100.0,-1.0
140127.0,200.0,-1.0
140127.0,300.0,-1.0
140127.0,400.0,-1.0
140127.0,500.0,-1.0
140127.0,600.0,-1.0
140127.0,700.0,-1.0
140127.0,800.0,-1.0
140127.0,900.0,-1.0
140127.0,1000.0,-1.0
140127.0,1100.0,-1.0
140127.0,1200.0,-1.0
140127.0,1300.0,-1.0
140127.0,1400.0,-1.0
140127.0,1500.0,-1.0
140127.0,1600.0,-1.0
140127.0,1700.0,-1.0
140127.0,1800.0,-1.0
140127.0,1900.0,-1.0
140127.0,2000.0,-1.0
140127.0,2100.0,-1.0
140127.0,2200.0,-1.0
140127.0,2300.0,-1.0
140128.0,0.0,-1.0
140128.0,100.0,-1.0
140128.0,200.0,-1.0
140128.0,300.0,-1.0
140128.0,400.0,-1.0
140128.0,500.0,-1.0
140128.0,600.0,-1.0
140128.0,700.0,-1.0
140128.0,800.0,-1.0
140128.0,900.0,-1.0
140128.0,1000.0,-1.0
140128.0,1100.0,-1.0
140128.0,1200.0,-1.0
140128.0,1300.0,-1.0
140128.0,1400.0,-1.0
140128.0,1500.0,-1.0
140128.0,1600.0,-1.0
140128.0,1700.0,-1.0
140128.0,1800.0,-1.0
140128.0,1900.0,-1.0
140128.0,2000.0,-1.0
140128.0,2100.0,-1.0
140128.0,2200.0,-1.0
140128.0,2300.0,-1.0
140129.0,0.0,-1.0
140129.0,100.0,-1.0
140129.0,200.0,-1.0
140129.0,300.0,-1.0
140129.0,400.0,-1.0
140129.0,500.0,-1.0
140129.0,600.0,-1.0
140129.0,700.0,-1.0
140129.0,800.0,-1.0
140129.0,900.0,-1.0
140129.0,1000.0,-1.0
140129.0,1100.0,-1.0
140129.0,1200.0,-1.0
140129.0,1300.0,-1.0
140129.0,1400.0,-1.0
140129.0,1500.0,-1.0
140129.0,1600.0,-1.0
140129.0,1700.0,-1.0
140129.0,1800.0,-1.0
140129.0,1900.0,-1.0
140129.0,2000.0,-1.0
140129.0,2100.0,-1.0
140129.0,2200.0,-1.0
140129.0,2300.0,-1.0
140130.0,0.0,-1.0
140130.0,100.0,-1.0
140130.0,200.0,-1.0
140130.0,300.0,-1.0
140130.0,400.0,-1.0
140130.0,500.0,-1.0
140130.0,600.0,-1.0
140130.0,700.0,-1.0
140130.0,800.0,-1.0
140130.0,900.0,-1.0
140130.0,1000.0,-1.0
140130.0,1100.0,-1.0
140130.0,1200.0,-1.0
140130.0,1300.0,-1.0
140130.0,1400.0,-1.0
140130.0,1500.0,-1.0
140130.0,1600.0,-1.0
140130.0,1700.0,-1.0
140130.0,1800.0,-1.0
140130.0,1900.0,-1.0
140130.0,2000.0,-1.0
140130.0,2100.0,-1.0
140130.0,2200.0,-1.0
140130.0,2300.0,-1.0
140131.0,0.0,-1.0
140131.0,100.0,-1.0
140131.0,200.0,-1.0
140131.0,300.0,-1.0
140131.0,400.0,-1.0
140131.0,500.0,-1.0
140131.0,600.0,-1.0
140131.0,700.0,-1.0
140131.0,800.0,-1.0
140131.0,900.0,-1.0
140131.0,1000.0,-1.0
140131.0,1100.0,-1.0
140131.0,1200.0,-1.0
140131.0,1300.0,-1.0
140131.0,1400.0,-1.0
140131.0,1500.0,-1.0
140131.0,1600.0,-1.0
140131.0,1700.0,-1.0
140131.0,1800.0,-1.0
140131.0,1900.0,-1.0
140131.0,2000.0,-1.0
140131.0,2100.0,-1.0
140131.0,2200.0,-1.0
140131.0,2300.0,-1.0
140201.0,0.0,-1.0
140201.0,100.0,-1.0
140201.0,200.0,-1.0
140201.0,300.0,-1.0
140201.0,400.0,-1.0
140201.0,500.0,-1.0
140201.0,600.0,-1.0
140201.0,700.0,-1.0
140201.0,800.0,-1.0
140201.0,900.0,-1.0
140201.0,1000.0,-1.0
140201.0,1100.0,-1.0
140201.0,1200.0,-1.0
140201.0,1300.0,-1.0
140201.0,1400.0,-1.0
140201.0,1500.0,-1.0
140201.0,1600.0,-1.0
140201.0,1700.0,-1.0
140201.0,1800.0,-1.0
140201.0,1900.0,-1.0
140201.0,2000.0,-1.0
140201.0,2100.0,-1.0
140201.0,2200.0,-1.0
140201.0,2300.0,-1.0
140202.0,0.0,-1.0
140202.0,100.0,-1.0
140202.0,200.0,-1.0
140202.0,300.0,-1.0
140202.0,400.0,-1.0
140202.0,500.0,-1.0
140202.0,600.0,-1.0
140202.0,700.0,-1.0
140202.0,800.0,-1.0
140202.0,900.0,-1.0
140202.0,1000.0,-1.0
140202.0,1100.0,-1.0
140202.0,1200.0,-1.0
140202.0,1300.0,-1.0
140202.0,1400.0,-1.0
140202.0,1500.0,-1.0
140202.0,1600.0,-1.0
140202.0,1700.0,-1.0
140202.0,1800.0,-1.0
140202.0,1900.0,-1.0
140202.0,2000.0,-1.0
140202.0,2100.0,-1.0
140202.0,2200.0,-1.0
140202.0,2300.0,-1.0
140203.0,0.0,-1.0
140203.0,100.0,-1.0
140203.0,200.0,-1.0
140203.0,300.0,-1.0
140203.0,400.0,-1.0
140203.0,500.0,-1.0
140203.0,600.0,-1.0
140203.0,700.0,-1.0
140203.0,800.0,-1.0
140203.0,900.0,-1.0
140203.0,1000.0,-1.0
140203.0,1100.0,-1.0
140203.0,1200.0,-1.0
140203.0,1300.0,-1.0
140203.0,1400.0,-1.0
140203.0,1500.0,-1.0
140203.0,1600.0,-1.0
140203.0,1700.0,-1.0
140203.0,1800.0,-1.0
140203.0,1900.0,-1.0
140203.0,2000.0,-1.0
140203.0,2100.0,-1.0
140203.0,2200.0,-1.0
140203.0,2300.0,-1.0
140204.0,0.0,-1.0
140204.0,100.0,-1.0
140204.0,200.0,-1.0
140204.0,300.0,-1.0
140204.0,400.0,-1.0
140204.0,500.0,-1.0
140204.0,600.0,-1.0
140204.0,700.0,-1.0
140204.0,800.0,-1.0
140204.0,900.0,-1.0
140204.0,1000.0,-1.0
140204.0,1100.0,-1.0
140204.0,1200.0,-1.0
140204.0,1300.0,-1.0
140204.0,1400.0,-1.0
140204.0,1500.0,-1.0
140204.0,1600.0,-1.0
140204.0,1700.0,-1.0
140204.0,1800.0,-1.0
140204.0,1900.0,-1.0
140204.0,2000.0,-1.0
140204.0,2100.0,-1.0
140204.0,2200.0,-1.0
140204.0,2300.0,-1.0
140205.0,0.0,-1.0
140205.0,100.0,-1.0
140205.0,200.0,-1.0
140205.0,300.0,-1.0
140205.0,400.0,-1.0
140205.0,500.0,-1.0
140205.0,600.0,-1.0
140205.0,700.0,-1.0
140205.0,800.0,-1.0
140205.0,900.0,-1.0
140205.0,1000.0,-1.0
140205.0,1100.0,-1.0
140205.0,1200.0,-1.0
140205.0,1300.0,-1.0
140205.0,1400.0,-1.0
140205.0,1500.0,-1.0
140205.0,1600.0,-1.0
140205.0,1700.0,-1.0
140205.0,1800.0,-1.0
140205.0,1900.0,-1.0
140205.0,2000.0,-1.0
140205.0,2100.0,-1.0
140205.0,2200.0,-1.0
140205.0,2300.0,-1.0
140206.0,0.0,-1.0
140206.0,100.0,-1.0
140206.0,200.0,-1.0
140206.0,300.0,-1.0
140206.0,400.0,-1.0
140206.0,500.0,-1.0
140206.0,600.0,-1.0
140206.0,700.0,-1.0
140206.0,800.0,-1.0
140206.0,900.0,-1.0
140206.0,1000.0,-1.0
140206.0,1100.0,-1.0
140206.0,1200.0,-1.0
140206.0,1300.0,-1.0
140206.0,1400.0,-1.0
140206.0,1500.0,-1.0
140206.0,1600.0,-1.0
140206.0,1700.0,-1.0
140206.0,1800.0,-1.0
140206.0,1900.0,-1.0
140206.0,2000.0,-1.0
140206.0,2100.0,-1.0
140206.0,2200.0,-1.0
140206.0,2300.0,-1.0
140207.0,0.0,-1.0
140207.0,100.0,-1.0
140207.0,200.0,-1.0
140207.0,300.0,-1.0
140207.0,400.0,-1.0
140207.0,500.0,-1.0
140207.0,600.0,-1.0
140207.0,700.0,-1.0
140207.0,800.0,-1.0
140207.0,900.0,-1.0
140207.0,1000.0,-1.0
140207.0,1100.0,-1.0
140207.0,1200.0,-1.0
140207.0,1300.0,-1.0
140207.0,1400.0,-1.0
140207.0,1500.0,-1.0
140207.0,1600.0,-1.0
140207.0,1700.0,-1.0
140207.0,1800.0,-1.0
140207.0,1900.0,-1.0
140207.0,2000.0,-1.0
140207.0,2100.0,-1.0
140207.0,2200.0,-1.0
140207.0,2300.0,-1.0
140208.0,0.0,-1.0
140208.0,100.0,-1.0
140208.0,200.0,-1.0
140208.0,300.0,-1.0
140208.0,400.0,-1.0
140208.0,500.0,-1.0
140208.0,600.0,-1.0
140208.0,700.0,-1.0
140208.0,800.0,-1.0
140208.0,900.0,-1.0
140208.0,1000.0,-1.0
140208.0,1100.0,-1.0
140208.0,1200.0,-1.0
140208.0,1300.0,-1.0
140208.0,1400.0,-1.0
140208.0,1500.0,-1.0
140208.0,1600.0,-1.0
140208.0,1700.0,-1.0
140208.0,1800.0,-1.0
140208.0,1900.0,-1.0
140208.0,2000.0,-1.0
140208.0,2100.0,-1.0
140208.0,2200.0,-1.0
140208.0,2300.0,-1.0
140209.0,0.0,-1.0
140209.0,100.0,-1.0
140209.0,200.0,-1.0
140209.0,300.0,-1.0
140209.0,400.0,-1.0
140209.0,500.0,-1.0
140209.0,600.0,-1.0
140209.0,700.0,-1.0
140209.0,800.0,-1.0
140209.0,900.0,-1.0
140209.0,1000.0,-1.0
140209.0,1100.0,-1.0
140209.0,1200.0,-1.0
140209.0,1300.0,-1.0
140209.0,1400.0,-1.0
140209.0,1500.0,-1.0
140209.0,1600.0,-1.0
140209.0,1700.0,-1.0
140209.0,1800.0,-1.0
140209.0,1900.0,-1.0
140209.0,2000.0,-1.0
