FECHA (YYMMDD),Registros
161231.0,7.331169999999999
170101.0,6.45721
170102.0,1.88379
170103.0,2.63139
170104.0,3.94329
170105.0,4.9135800000000005
170106.0,3.7515
170107.0,4.0763300000000005
170108.0,1.8330000000000002
170109.0,1.0
170110.0,2.2519099999999996
170111.0,3.11558
170112.0,3.02504
170113.0,3.4887699999999997
170114.0,2.38483
170115.0,2.4880400000000003
170116.0,2.43213
170117.0,1.63638
170118.0,1.05854
170119.0,1.01508
170120.0,1.30169
170121.0,2.37929
170122.0,1.54725
170123.0,2.2875400000000004
170124.0,1.42154
170125.0,1.61896
170126.0,2.2119999999999997
170127.0,1.58692
170128.0,2.07383
170129.0,2.30346
170130.0,2.8085400000000003
170131.0,1.95575
170201.0,5.34429
170202.0,2.0369099999999998
170203.0,5.28758
170204.0,2.36496
170205.0,1.4231200000000002
170206.0,1.9519099999999998
170207.0,2.03583
170208.0,2.15112
170209.0,3.79025
170210.0,2.28583
170211.0,1.98879
170212.0,1.60125
170213.0,4.227869999999999
170214.0,2.62375
170215.0,1.7280400000000002
170216.0,3.6695
170217.0,4.4685
170218.0,2.18742
170219.0,1.73725
170220.0,1.3582100000000001
170221.0,1.17204
170222.0,1.1908299999999998
170223.0,1.43575
170224.0,1.40446
170225.0,1.45458
170226.0,1.9349599999999998
170227.0,3.68275
170228.0,4.69604
170301.0,4.38071
170302.0,4.90195
170303.0,4.773540000000001
170304.0,3.4863199999999996
170305.0,3.872
170306.0,5.02795
170307.0,7.97266
170308.0,11.1869
170309.0,3.6449199999999995
170310.0,4.15612
170311.0,5.8564099999999994
170312.0,7.33967
170313.0,3.2920800000000003
170314.0,2.17413
170315.0,5.64025
170316.0,8.96637
170317.0,15.5351
170318.0,2.14367
170319.0,2.4670799999999997
170320.0,4.83504
170321.0,6.22875
170322.0,11.7784
170323.0,10.8667
170324.0,43.1437
170325.0,37.0023
170326.0,7.06825
170327.0,8.81204
170328.0,11.4095
170329.0,12.2156
170330.0,13.5055
170331.0,14.399000000000001
170401.0,22.1609
170402.0,17.617
170403.0,21.1772
170404.0,17.7505
170405.0,14.877
170406.0,27.0273
170407.0,21.304000000000002
170408.0,41.0323
170409.0,42.7946
170410.0,14.4111
170411.0,9.02133
170412.0,18.1262
170413.0,31.5275
170414.0,58.7425
170415.0,26.8754
170416.0,21.6369
170417.0,13.6784
170418.0,17.7715
170419.0,12.8013
170420.0,16.6335
170421.0,30.1672
170422.0,43.4634
170423.0,48.5025
170424.0,32.5084
170425.0,18.9089
170426.0,27.0921
170427.0,16.4781
170428.0,11.7804
170429.0,44.6627
170430.0,42.4678
170501.0,11.0
170502.0,32.0
170503.0,54.0
170504.0,23.0
170505.0,16.0
170506.0,16.0
170507.0,24.0
170508.0,63.0
170509.0,93.0
170510.0,57.0
170511.0,12.0
170512.0,11.0
170513.0,11.0
170514.0,21.0
170515.0,67.0
170516.0,12.0
170517.0,29.0
170518.0,48.0
170519.0,88.0
170520.0,32.0
170521.0,21.0
170522.0,75.0
170523.0,125.0
170524.0,90.0
170525.0,100.0
170526.0,198.0
170527.0,86.0
170528.0,49.0
170529.0,41.0
170530.0,41.0
170531.0,96.0
170601.0,111.0
170602.0,55.0
170603.0,25.0
170604.0,63.0
170605.0,133.0
170606.0,30.0
170607.0,24.0
170608.0,34.0
170609.0,27.0
170610.0,31.0
170611.0,150.0
170612.0,100.0
170613.0,55.0
170614.0,28.0
170615.0,6.0
170616.0,27.0
170617.0,39.0
170618.0,162.0
170619.0,172.0
170620.0,57.0
170621.0,8.0
170622.0,19.0
170623.0,53.0
170624.0,48.0
170625.0,5.0
170626.0,49.0
170627.0,81.0
170628.0,63.0
170629.0,31.0
170630.0,47.0
170701.0,49.0
170702.0,52.0
170703.0,16.0
170704.0,43.0
170705.0,24.0
170706.0,49.0
170707.0,30.0
170708.0,26.0
170709.0,104.0
170710.0,159.0
170711.0,128.0
170712.0,30.0
170713.0,13.0
170714.0,16.0
170715.0,65.0
170716.0,179.0
170717.0,195.0
170718.0,150.0
170719.0,94.0
170720.0,62.0
170721.0,48.0
170722.0,31.0
170723.0,44.0
170724.0,35.0
170725.0,86.0
170726.0,37.0
170727.0,30.0
170728.0,18.0
170729.0,58.0
170730.0,108.0
170731.0,91.0
170801.0,87.0
170802.0,159.0
170803.0,204.0
170804.0,101.0
170805.0,13.0
170806.0,31.0
170807.0,27.0
170808.0,7.0
170809.0,12.0
170810.0,8.0
170811.0,36.0
170812.0,20.0
170813.0,12.0
170814.0,13.0
170815.0,52.0
170816.0,60.0
170817.0,14.0
170818.0,10.0
170819.0,50.0
170820.0,82.0
170821.0,54.0
170822.0,15.0
170823.0,7.0
170824.0,15.0
170825.0,44.0
170826.0,26.0
170827.0,25.0
170828.0,64.0
170829.0,98.0
170830.0,85.0
170831.0,32.0
170901.0,19.0
170902.0,56.0
170903.0,42.0
170904.0,77.0
170905.0,46.0
170906.0,46.0
170907.0,49.0
170908.0,53.0
170909.0,44.0
170910.0,38.0
170911.0,27.0
170912.0,37.0
170913.0,10.0
170914.0,30.0
170915.0,57.0
170916.0,47.0
170917.0,31.0
170918.0,12.0
170919.0,13.0
170920.0,17.0
170921.0,46.0
170922.0,42.0
170923.0,27.0
170924.0,43.0
170925.0,44.0
170926.0,26.0
170927.0,22.0
170928.0,23.0
170929.0,15.0
170930.0,9.0
171001.0,9.0
171002.0,8.0
171003.0,6.0
171004.0,8.0
171005.0,8.0
171006.0,13.0
171007.0,11.0
171008.0,11.0
171009.0,16.0
171010.0,25.0
171011.0,16.0
171012.0,14.0
171013.0,6.0
171014.0,6.0
171015.0,5.0
171016.0,9.0
171017.0,14.0
171018.0,9.0
171019.0,22.0
171020.0,9.0
171021.0,20.0
171022.0,7.0
171023.0,19.0
171024.0,13.0
171025.0,12.0
171026.0,7.0
171027.0,4.0
171028.0,5.0
171029.0,-1.0
171030.0,7.0
171031.0,6.0
171101.0,9.0
171102.0,11.0
171103.0,14.0
171104.0,9.0
171105.0,5.0
171106.0,3.0
171107.0,4.0
171108.0,12.0
171109.0,6.0
171110.0,4.0
171111.0,5.0
171112.0,2.0
171113.0,1.0
171114.0,3.0
171115.0,3.0
171116.0,5.0
171117.0,7.0
171118.0,6.0
171119.0,3.0
171120.0,5.0
171121.0,6.0
171122.0,3.0
171123.0,5.0
171124.0,6.0
171125.0,5.0
171126.0,3.0
171127.0,7.0
171128.0,10.0
171129.0,6.0
171130.0,4.0
171201.0,6.0
171202.0,6.0
171203.0,5.0
171204.0,5.0
171205.0,4.0
171206.0,3.0
171207.0,6.0
171208.0,3.0
171209.0,3.0
171210.0,3.0
171211.0,6.0
171212.0,9.0
171213.0,2.0
171214.0,2.0
171215.0,1.0
171216.0,5.0
171217.0,5.0
171218.0,4.0
171219.0,4.0
171220.0,3.0
171221.0,3.0
171222.0,5.0
171223.0,4.0
171224.0,2.0
171225.0,1.0
171226.0,2.0
171227.0,3.0
171228.0,3.0
171229.0,3.0
171230.0,2.0
171231.0,3.0
180101.0,3.0
180102.0,1.0
180103.0,1.0
180104.0,3.0
180105.0,2.0
180106.0,3.0
180107.0,1.0
180108.0,1.0
180109.0,1.0
180110.0,1.0
180111.0,1.0
180112.0,3.0
180113.0,5.0
180114.0,3.0
180115.0,4.0
180116.0,5.0
180117.0,2.0
180118.0,2.0
180119.0,3.0
180120.0,2.0
180121.0,3.0
180122.0,4.0
180123.0,3.0
180124.0,5.0
180125.0,5.0
180126.0,3.0
180127.0,3.0
180128.0,2.0
180129.0,4.0
180130.0,2.0
180131.0,4.0
180201.0,6.0
180202.0,3.0
180203.0,1.0
180204.0,1.0
180205.0,2.0
180206.0,2.0
180207.0,2.0
180208.0,3.0
180209.0,3.0
180210.0,4.0
180211.0,4.0
180212.0,3.0
180213.0,4.0
180214.0,3.0
180215.0,3.0
180216.0,2.0
180217.0,2.0
180218.0,3.0
180219.0,4.0
180220.0,2.0
180221.0,4.0
180222.0,5.0
180223.0,2.0
180224.0,2.0
180225.0,2.0
180226.0,2.0
180227.0,2.0
180228.0,2.0
180301.0,3.0
180302.0,3.0
180303.0,4.0
180304.0,4.0
180305.0,4.0
180306.0,5.0
180307.0,7.0
180308.0,4.0
180309.0,5.0
180310.0,1.0
180311.0,1.0
180312.0,6.0
180313.0,11.0
180314.0,14.0
180315.0,18.0
180316.0,12.0
180317.0,16.0
180318.0,25.0
180319.0,22.0
180320.0,10.0
180321.0,15.0
180322.0,8.0
180323.0,12.0
180324.0,15.0
180325.0,19.0
180326.0,15.0
180327.0,11.0
180328.0,15.0
180329.0,6.0
180330.0,10.0
180331.0,8.0
180401.0,8.0
180402.0,15.0
180403.0,11.0
180404.0,18.0
180405.0,26.0
180406.0,38.0
180407.0,52.0
180408.0,46.0
180409.0,17.0
180410.0,11.0
180411.0,47.0
180412.0,24.0
180413.0,36.0
180414.0,59.0
180415.0,43.0
180416.0,46.0
180417.0,48.0
180418.0,56.0
180419.0,47.0
180420.0,22.0
180421.0,20.0
180422.0,37.0
180423.0,74.0
180424.0,56.0
180425.0,43.0
180426.0,30.0
180427.0,49.0
180428.0,73.0
180429.0,-1.0
180430.0,70.0
180501.0,22.0
180502.0,18.0
180503.0,37.0
180504.0,91.0
180505.0,59.0
180506.0,80.0
180507.0,64.0
180508.0,20.0
180509.0,27.0
180510.0,51.0
180511.0,72.0
180512.0,60.0
180513.0,11.0
180514.0,28.0
180515.0,70.0
180516.0,50.0
180517.0,23.0
180518.0,67.0
180519.0,62.0
180520.0,72.0
180521.0,146.0
180522.0,188.0
180523.0,194.0
180524.0,121.0
180525.0,70.0
180526.0,35.0
180527.0,35.0
180528.0,25.0
180529.0,68.0
180530.0,75.0
180531.0,99.0
180601.0,85.0
180602.0,149.0
180603.0,110.0
180604.0,92.0
180605.0,47.0
180606.0,115.0
180607.0,74.0
180608.0,52.0
