FECHA (YYMMDD),Registros
141002.0,-1.0
141003.0,-1.0
141004.0,-1.0
141005.0,-1.0
141006.0,-1.0
141007.0,-1.0
141008.0,-1.0
141009.0,-1.0
141010.0,-1.0
141011.0,-1.0
141012.0,-1.0
141013.0,-1.0
141014.0,-1.0
141015.0,-1.0
141016.0,-1.0
141017.0,-1.0
141018.0,-1.0
141019.0,-1.0
141020.0,-1.0
141021.0,-1.0
141022.0,-1.0
141023.0,-1.0
141024.0,-1.0
141025.0,-1.0
141026.0,-1.0
141027.0,-1.0
141028.0,-1.0
141029.0,-1.0
141030.0,-1.0
141031.0,-1.0
141101.0,-1.0
141102.0,-1.0
141103.0,-1.0
141104.0,-1.0
141105.0,-1.0
141106.0,-1.0
141107.0,-1.0
141108.0,-1.0
141109.0,-1.0
141110.0,-1.0
141111.0,-1.0
141112.0,-1.0
141113.0,-1.0
141114.0,-1.0
141115.0,-1.0
141116.0,-1.0
141117.0,-1.0
141118.0,-1.0
141119.0,-1.0
141120.0,-1.0
141121.0,-1.0
141122.0,-1.0
141123.0,-1.0
141124.0,-1.0
141125.0,-1.0
141126.0,-1.0
141127.0,-1.0
141128.0,-1.0
141129.0,-1.0
141130.0,-1.0
141201.0,-1.0
141202.0,-1.0
141203.0,-1.0
141204.0,-1.0
141205.0,-1.0
141206.0,-1.0
141207.0,-1.0
141208.0,-1.0
141209.0,-1.0
141210.0,-1.0
141211.0,-1.0
141212.0,-1.0
141213.0,-1.0
141214.0,-1.0
141215.0,-1.0
141216.0,-1.0
141217.0,-1.0
141218.0,-1.0
141219.0,-1.0
141220.0,-1.0
141221.0,-1.0
141222.0,-1.0
141223.0,-1.0
141224.0,-1.0
141225.0,-1.0
141226.0,-1.0
141227.0,-1.0
141228.0,-1.0
141229.0,-1.0
141230.0,-1.0
141231.0,-1.0
150101.0,-1.0
150102.0,-1.0
150103.0,-1.0
150104.0,-1.0
150105.0,-1.0
150106.0,-1.0
150107.0,-1.0
150108.0,-1.0
150109.0,-1.0
150110.0,-1.0
150111.0,-1.0
150112.0,-1.0
150113.0,-1.0
150114.0,-1.0
150115.0,-1.0
150116.0,-1.0
150117.0,-1.0
150118.0,-1.0
150119.0,-1.0
150120.0,-1.0
150121.0,-1.0
150122.0,-1.0
150123.0,-1.0
150124.0,-1.0
150125.0,-1.0
150126.0,-1.0
150127.0,-1.0
150128.0,-1.0
150129.0,-1.0
150130.0,-1.0
150131.0,-1.0
150201.0,-1.0
150202.0,-1.0
150203.0,-1.0
150204.0,-1.0
150205.0,-1.0
150206.0,-1.0
150207.0,-1.0
150208.0,-1.0
150209.0,-1.0
150210.0,-1.0
150211.0,-1.0
150212.0,-1.0
150213.0,-1.0
150214.0,-1.0
150215.0,-1.0
150216.0,-1.0
150217.0,-1.0
150218.0,-1.0
150219.0,-1.0
150220.0,-1.0
150221.0,-1.0
150222.0,-1.0
150223.0,-1.0
150224.0,-1.0
150225.0,-1.0
150226.0,-1.0
150227.0,-1.0
150228.0,-1.0
150301.0,-1.0
150302.0,-1.0
150303.0,-1.0
150304.0,-1.0
150305.0,-1.0
150306.0,-1.0
150307.0,-1.0
150308.0,-1.0
150309.0,-1.0
150310.0,-1.0
150311.0,-1.0
150312.0,-1.0
150313.0,-1.0
150314.0,-1.0
150315.0,-1.0
150316.0,-1.0
150317.0,-1.0
150318.0,-1.0
150319.0,-1.0
150320.0,-1.0
150321.0,-1.0
150322.0,-1.0
150323.0,-1.0
150324.0,-1.0
150325.0,-1.0
150326.0,-1.0
150327.0,-1.0
150328.0,-1.0
150329.0,-1.0
150330.0,-1.0
150331.0,-1.0
150401.0,-1.0
150402.0,-1.0
150403.0,-1.0
150404.0,-1.0
150405.0,-1.0
150406.0,-1.0
150407.0,-1.0
150408.0,-1.0
150409.0,-1.0
150410.0,-1.0
150411.0,-1.0
150412.0,-1.0
150413.0,-1.0
150414.0,-1.0
150415.0,-1.0
150416.0,-1.0
150417.0,-1.0
150418.0,-1.0
150419.0,-1.0
150420.0,-1.0
150421.0,-1.0
150422.0,-1.0
150423.0,-1.0
150424.0,-1.0
150425.0,-1.0
150426.0,-1.0
150427.0,-1.0
150428.0,-1.0
150429.0,-1.0
150430.0,-1.0
150501.0,-1.0
150502.0,-1.0
150503.0,-1.0
150504.0,-1.0
150505.0,-1.0
150506.0,-1.0
150507.0,-1.0
150508.0,-1.0
150509.0,-1.0
150510.0,-1.0
150511.0,-1.0
150512.0,-1.0
150513.0,-1.0
150514.0,-1.0
150515.0,-1.0
150516.0,-1.0
150517.0,-1.0
150518.0,-1.0
150519.0,-1.0
150520.0,-1.0
150521.0,-1.0
150522.0,-1.0
150523.0,-1.0
150524.0,-1.0
150525.0,-1.0
150526.0,-1.0
150527.0,-1.0
150528.0,-1.0
150529.0,-1.0
150530.0,-1.0
150531.0,-1.0
150601.0,-1.0
150602.0,-1.0
150603.0,-1.0
150604.0,-1.0
150605.0,-1.0
150606.0,-1.0
150607.0,-1.0
150608.0,-1.0
150609.0,-1.0
150610.0,-1.0
150611.0,-1.0
150612.0,-1.0
150613.0,-1.0
150614.0,-1.0
150615.0,-1.0
150616.0,-1.0
150617.0,-1.0
150618.0,-1.0
150619.0,-1.0
150620.0,-1.0
150621.0,-1.0
150622.0,-1.0
150623.0,-1.0
150624.0,-1.0
150625.0,-1.0
150626.0,-1.0
150627.0,-1.0
150628.0,-1.0
150629.0,-1.0
150630.0,-1.0
150701.0,-1.0
150702.0,-1.0
150703.0,-1.0
150704.0,-1.0
150705.0,-1.0
150706.0,-1.0
150707.0,-1.0
150708.0,-1.0
150709.0,-1.0
150710.0,-1.0
150711.0,-1.0
150712.0,-1.0
150713.0,-1.0
150714.0,-1.0
150715.0,-1.0
150716.0,-1.0
150717.0,-1.0
150718.0,-1.0
150719.0,-1.0
150720.0,-1.0
150721.0,-1.0
150722.0,-1.0
150723.0,-1.0
150724.0,-1.0
150725.0,-1.0
150726.0,-1.0
150727.0,-1.0
150728.0,-1.0
150729.0,-1.0
150730.0,-1.0
150731.0,-1.0
150801.0,-1.0
150802.0,-1.0
150803.0,-1.0
150804.0,-1.0
150805.0,-1.0
150806.0,-1.0
150807.0,-1.0
150808.0,-1.0
150809.0,-1.0
150810.0,-1.0
150811.0,-1.0
150812.0,-1.0
150813.0,-1.0
150814.0,-1.0
150815.0,-1.0
150816.0,-1.0
150817.0,-1.0
150818.0,-1.0
150819.0,-1.0
150820.0,-1.0
150821.0,-1.0
150822.0,-1.0
150823.0,-1.0
150824.0,-1.0
150825.0,-1.0
150826.0,-1.0
150827.0,-1.0
150828.0,-1.0
150829.0,-1.0
150830.0,-1.0
150831.0,-1.0
150901.0,-1.0
150902.0,-1.0
150903.0,-1.0
150904.0,-1.0
150905.0,-1.0
150906.0,-1.0
150907.0,-1.0
150908.0,-1.0
150909.0,-1.0
150910.0,-1.0
150911.0,-1.0
150912.0,-1.0
150913.0,-1.0
150914.0,-1.0
150915.0,-1.0
150916.0,-1.0
150917.0,-1.0
150918.0,-1.0
150919.0,-1.0
150920.0,-1.0
150921.0,-1.0
150922.0,-1.0
150923.0,-1.0
150924.0,-1.0
150925.0,-1.0
150926.0,-1.0
150927.0,-1.0
150928.0,-1.0
150929.0,-1.0
150930.0,-1.0
151001.0,-1.0
151002.0,-1.0
151003.0,-1.0
151004.0,-1.0
151005.0,-1.0
151006.0,-1.0
151007.0,-1.0
151008.0,-1.0
151009.0,-1.0
151010.0,-1.0
151011.0,-1.0
151012.0,-1.0
151013.0,-1.0
151014.0,-1.0
151015.0,-1.0
151016.0,-1.0
151017.0,-1.0
151018.0,-1.0
151019.0,-1.0
151020.0,-1.0
151021.0,-1.0
151022.0,-1.0
151023.0,-1.0
151024.0,-1.0
151025.0,-1.0
151026.0,-1.0
151027.0,-1.0
151028.0,-1.0
151029.0,-1.0
151030.0,-1.0
151031.0,-1.0
151101.0,-1.0
151102.0,-1.0
151103.0,-1.0
151104.0,-1.0
151105.0,-1.0
151106.0,-1.0
151107.0,-1.0
151108.0,-1.0
151109.0,-1.0
151110.0,-1.0
151111.0,-1.0
151112.0,-1.0
151113.0,-1.0
151114.0,-1.0
151115.0,-1.0
151116.0,-1.0
151117.0,-1.0
151118.0,-1.0
151119.0,-1.0
151120.0,-1.0
151121.0,-1.0
151122.0,-1.0
151123.0,-1.0
151124.0,-1.0
151125.0,-1.0
151126.0,-1.0
151127.0,-1.0
151128.0,-1.0
151129.0,-1.0
151130.0,-1.0
151201.0,-1.0
151202.0,-1.0
151203.0,-1.0
151204.0,-1.0
151205.0,-1.0
151206.0,-1.0
151207.0,-1.0
151208.0,-1.0
151209.0,-1.0
151210.0,-1.0
151211.0,-1.0
151212.0,-1.0
151213.0,-1.0
151214.0,-1.0
151215.0,-1.0
151216.0,-1.0
151217.0,-1.0
151218.0,-1.0
151219.0,-1.0
151220.0,-1.0
151221.0,-1.0
151222.0,-1.0
151223.0,-1.0
151224.0,-1.0
151225.0,-1.0
151226.0,-1.0
151227.0,-1.0
151228.0,-1.0
151229.0,-1.0
151230.0,-1.0
151231.0,-1.0
160101.0,-1.0
160102.0,-1.0
160103.0,-1.0
160104.0,-1.0
160105.0,-1.0
160106.0,-1.0
160107.0,-1.0
160108.0,-1.0
160109.0,-1.0
160110.0,-1.0
160111.0,-1.0
160112.0,-1.0
160113.0,-1.0
160114.0,-1.0
160115.0,-1.0
160116.0,-1.0
160117.0,-1.0
160118.0,-1.0
160119.0,-1.0
160120.0,-1.0
160121.0,-1.0
160122.0,-1.0
160123.0,-1.0
160124.0,-1.0
160125.0,-1.0
160126.0,-1.0
160127.0,-1.0
160128.0,-1.0
160129.0,-1.0
160130.0,-1.0
160131.0,-1.0
160201.0,-1.0
160202.0,-1.0
160203.0,-1.0
160204.0,-1.0
160205.0,-1.0
160206.0,-1.0
160207.0,-1.0
160208.0,-1.0
160209.0,-1.0
160210.0,-1.0
160211.0,-1.0
160212.0,-1.0
160213.0,-1.0
160214.0,-1.0
160215.0,-1.0
160216.0,-1.0
160217.0,-1.0
160218.0,-1.0
160219.0,-1.0
160220.0,-1.0
160221.0,-1.0
160222.0,-1.0
160223.0,-1.0
160224.0,-1.0
160225.0,-1.0
160226.0,-1.0
160227.0,-1.0
160228.0,-1.0
160229.0,-1.0
160301.0,-1.0
160302.0,-1.0
160303.0,-1.0
160304.0,-1.0
160305.0,-1.0
160306.0,-1.0
160307.0,-1.0
160308.0,-1.0
160309.0,-1.0
160310.0,-1.0
160311.0,-1.0
160312.0,-1.0
160313.0,-1.0
160314.0,-1.0
160315.0,-1.0
160316.0,-1.0
160317.0,-1.0
160318.0,-1.0
160319.0,-1.0
160320.0,-1.0
160321.0,-1.0
160322.0,-1.0
160323.0,-1.0
160324.0,-1.0
160325.0,-1.0
160326.0,-1.0
160327.0,-1.0
160328.0,-1.0
160329.0,-1.0
160330.0,-1.0
160331.0,-1.0
160401.0,-1.0
160402.0,-1.0
160403.0,-1.0
160404.0,-1.0
160405.0,-1.0
160406.0,-1.0
160407.0,-1.0
160408.0,-1.0
160409.0,-1.0
160410.0,-1.0
160411.0,-1.0
160412.0,-1.0
160413.0,-1.0
160414.0,-1.0
160415.0,-1.0
160416.0,-1.0
160417.0,-1.0
160418.0,-1.0
160419.0,-1.0
160420.0,-1.0
160421.0,-1.0
160422.0,-1.0
160423.0,-1.0
160424.0,-1.0
160425.0,-1.0
160426.0,-1.0
160427.0,-1.0
160428.0,-1.0
160429.0,-1.0
160430.0,-1.0
160501.0,-1.0
160502.0,-1.0
160503.0,-1.0
160504.0,-1.0
160505.0,-1.0
160506.0,-1.0
160507.0,-1.0
160508.0,-1.0
160509.0,-1.0
160510.0,-1.0
160511.0,-1.0
160512.0,-1.0
160513.0,-1.0
160514.0,-1.0
160515.0,-1.0
160516.0,-1.0
160517.0,-1.0
160518.0,-1.0
160519.0,-1.0
160520.0,-1.0
160521.0,-1.0
160522.0,-1.0
160523.0,-1.0
160524.0,-1.0
160525.0,-1.0
160526.0,-1.0
160527.0,-1.0
160528.0,-1.0
160529.0,-1.0
160530.0,-1.0
160531.0,-1.0
160601.0,-1.0
160602.0,-1.0
160603.0,-1.0
160604.0,-1.0
160605.0,-1.0
160606.0,-1.0
160607.0,-1.0
160608.0,-1.0
160609.0,-1.0
160610.0,-1.0
160611.0,-1.0
160612.0,-1.0
160613.0,-1.0
160614.0,-1.0
160615.0,-1.0
160616.0,-1.0
160617.0,-1.0
160618.0,-1.0
160619.0,-1.0
160620.0,-1.0
160621.0,-1.0
160622.0,-1.0
160623.0,-1.0
160624.0,-1.0
160625.0,-1.0
160626.0,-1.0
160627.0,-1.0
160628.0,-1.0
160629.0,-1.0
160630.0,-1.0
160701.0,-1.0
160702.0,-1.0
160703.0,-1.0
160704.0,-1.0
160705.0,-1.0
160706.0,-1.0
160707.0,-1.0
160708.0,-1.0
160709.0,-1.0
160710.0,-1.0
160711.0,-1.0
160712.0,-1.0
160713.0,-1.0
160714.0,-1.0
160715.0,-1.0
160716.0,-1.0
160717.0,-1.0
160718.0,-1.0
160719.0,-1.0
160720.0,-1.0
160721.0,-1.0
160722.0,-1.0
160723.0,-1.0
160724.0,-1.0
160725.0,-1.0
160726.0,-1.0
160727.0,-1.0
160728.0,-1.0
160729.0,-1.0
160730.0,-1.0
160731.0,-1.0
160801.0,-1.0
160802.0,-1.0
160803.0,-1.0
160804.0,-1.0
160805.0,-1.0
160806.0,-1.0
160807.0,-1.0
160808.0,-1.0
160809.0,-1.0
160810.0,-1.0
160811.0,-1.0
160812.0,-1.0
160813.0,-1.0
160814.0,-1.0
160815.0,-1.0
160816.0,-1.0
160817.0,-1.0
160818.0,-1.0
160819.0,-1.0
160820.0,-1.0
160821.0,-1.0
160822.0,-1.0
160823.0,-1.0
160824.0,-1.0
160825.0,-1.0
160826.0,-1.0
160827.0,-1.0
160828.0,-1.0
160829.0,-1.0
160830.0,-1.0
160831.0,-1.0
160901.0,-1.0
160902.0,-1.0
160903.0,-1.0
160904.0,-1.0
160905.0,-1.0
160906.0,-1.0
160907.0,-1.0
160908.0,-1.0
160909.0,-1.0
160910.0,-1.0
160911.0,-1.0
160912.0,-1.0
160913.0,-1.0
160914.0,-1.0
160915.0,-1.0
160916.0,-1.0
160917.0,-1.0
160918.0,-1.0
160919.0,-1.0
160920.0,-1.0
160921.0,-1.0
160922.0,-1.0
160923.0,-1.0
160924.0,-1.0
160925.0,-1.0
160926.0,-1.0
160927.0,-1.0
160928.0,-1.0
160929.0,-1.0
160930.0,-1.0
161001.0,-1.0
161002.0,-1.0
161003.0,-1.0
161004.0,-1.0
161005.0,-1.0
161006.0,-1.0
161007.0,-1.0
161008.0,-1.0
161009.0,-1.0
161010.0,-1.0
161011.0,-1.0
161012.0,-1.0
161013.0,-1.0
161014.0,-1.0
161015.0,-1.0
161016.0,-1.0
161017.0,-1.0
161018.0,-1.0
161019.0,-1.0
161020.0,-1.0
161021.0,-1.0
161022.0,-1.0
161023.0,-1.0
161024.0,-1.0
161025.0,-1.0
161026.0,-1.0
161027.0,-1.0
161028.0,-1.0
161029.0,-1.0
161030.0,-1.0
161031.0,-1.0
161101.0,-1.0
161102.0,-1.0
161103.0,-1.0
161104.0,-1.0
161105.0,-1.0
161106.0,-1.0
161107.0,-1.0
161108.0,-1.0
161109.0,-1.0
161110.0,-1.0
161111.0,-1.0
161112.0,-1.0
161113.0,-1.0
161114.0,-1.0
161115.0,-1.0
161116.0,-1.0
161117.0,-1.0
161118.0,-1.0
161119.0,-1.0
161120.0,-1.0
161121.0,-1.0
161122.0,-1.0
161123.0,-1.0
161124.0,-1.0
161125.0,-1.0
161126.0,-1.0
161127.0,-1.0
161128.0,-1.0
161129.0,-1.0
161130.0,-1.0
161201.0,-1.0
161202.0,-1.0
161203.0,-1.0
161204.0,-1.0
161205.0,-1.0
161206.0,-1.0
161207.0,-1.0
161208.0,-1.0
161209.0,-1.0
161210.0,-1.0
161211.0,-1.0
161212.0,-1.0
161213.0,-1.0
161214.0,-1.0
161215.0,-1.0
161216.0,-1.0
161217.0,-1.0
161218.0,-1.0
161219.0,-1.0
161220.0,-1.0
161221.0,-1.0
161222.0,-1.0
161223.0,-1.0
161224.0,-1.0
161225.0,-1.0
161226.0,-1.0
161227.0,-1.0
161228.0,-1.0
161229.0,-1.0
161230.0,-1.0
161231.0,-1.0
170101.0,-1.0
170102.0,-1.0
170103.0,-1.0
170104.0,-1.0
170105.0,-1.0
170106.0,-1.0
170107.0,-1.0
170108.0,-1.0
170109.0,-1.0
170110.0,-1.0
170111.0,-1.0
170112.0,-1.0
170113.0,-1.0
170114.0,-1.0
170115.0,-1.0
170116.0,-1.0
170117.0,-1.0
170118.0,-1.0
170119.0,-1.0
170120.0,-1.0
170121.0,-1.0
170122.0,-1.0
170123.0,-1.0
170124.0,-1.0
170125.0,-1.0
170126.0,-1.0
170127.0,-1.0
170128.0,-1.0
170129.0,-1.0
170130.0,-1.0
170131.0,-1.0
170201.0,-1.0
170202.0,-1.0
170203.0,-1.0
170204.0,-1.0
170205.0,-1.0
170206.0,-1.0
170207.0,-1.0
170208.0,-1.0
170209.0,-1.0
170210.0,-1.0
170211.0,-1.0
170212.0,-1.0
170213.0,-1.0
170214.0,-1.0
170215.0,-1.0
170216.0,-1.0
170217.0,-1.0
170218.0,-1.0
170219.0,-1.0
170220.0,-1.0
170221.0,-1.0
170222.0,-1.0
170223.0,-1.0
170224.0,-1.0
170225.0,-1.0
170226.0,-1.0
170227.0,-1.0
170228.0,-1.0
170301.0,-1.0
170302.0,-1.0
170303.0,-1.0
170304.0,-1.0
170305.0,-1.0
170306.0,-1.0
170307.0,-1.0
170308.0,-1.0
170309.0,-1.0
170310.0,-1.0
170311.0,-1.0
170312.0,-1.0
170313.0,-1.0
170314.0,-1.0
170315.0,-1.0
170316.0,-1.0
170317.0,-1.0
170318.0,-1.0
170319.0,-1.0
170320.0,-1.0
170321.0,-1.0
170322.0,-1.0
170323.0,-1.0
170324.0,-1.0
170325.0,-1.0
170326.0,-1.0
170327.0,-1.0
170328.0,-1.0
170329.0,-1.0
170330.0,-1.0
170331.0,-1.0
170401.0,-1.0
170402.0,-1.0
170403.0,-1.0
170404.0,-1.0
170405.0,-1.0
170406.0,-1.0
170407.0,-1.0
170408.0,-1.0
170409.0,-1.0
170410.0,-1.0
170411.0,-1.0
170412.0,-1.0
170413.0,-1.0
170414.0,-1.0
170415.0,-1.0
170416.0,-1.0
170417.0,-1.0
170418.0,-1.0
170419.0,-1.0
170420.0,-1.0
170421.0,-1.0
170422.0,-1.0
170423.0,-1.0
170424.0,-1.0
170425.0,-1.0
170426.0,-1.0
170427.0,-1.0
170428.0,-1.0
170429.0,-1.0
170430.0,-1.0
170501.0,-1.0
170502.0,-1.0
170503.0,-1.0
170504.0,-1.0
170505.0,-1.0
170506.0,-1.0
170507.0,-1.0
170508.0,-1.0
170509.0,-1.0
170510.0,-1.0
170511.0,25.0
170512.0,27.0
170513.0,20.0
170514.0,20.0
170515.0,68.0
170516.0,20.0
170517.0,4.0
170518.0,4.0
170519.0,46.0
170520.0,-1.0
170521.0,-1.0
170522.0,-1.0
170523.0,-1.0
170524.0,-1.0
170525.0,116.0
170526.0,128.0
170527.0,70.0
170528.0,50.0
170529.0,44.0
170530.0,58.0
170531.0,62.0
170601.0,40.0
170602.0,41.0
170603.0,25.0
170604.0,39.0
170605.0,135.0
170606.0,41.0
170607.0,13.0
170608.0,35.0
170609.0,46.0
170610.0,20.0
170611.0,28.0
170612.0,108.0
170613.0,67.0
170614.0,51.0
170615.0,13.0
170616.0,16.0
170617.0,53.0
170618.0,76.0
170619.0,122.0
170620.0,81.0
170621.0,17.0
170622.0,20.0
170623.0,29.0
170624.0,49.0
170625.0,15.0
170626.0,-1.0
170627.0,47.0
170628.0,34.0
170629.0,46.0
170630.0,34.0
170701.0,62.0
170702.0,48.0
170703.0,21.0
170704.0,37.0
170705.0,22.0
170706.0,39.0
170707.0,30.0
170708.0,28.0
170709.0,53.0
170710.0,138.0
170711.0,-1.0
170712.0,37.0
170713.0,14.0
170714.0,13.0
170715.0,48.0
170716.0,99.0
170717.0,39.0
170718.0,96.0
170719.0,83.0
170720.0,59.0
170721.0,55.0
170722.0,22.0
170723.0,42.0
170724.0,33.0
170725.0,76.0
170726.0,53.0
170727.0,34.0
170728.0,14.0
170729.0,30.0
170730.0,42.0
170731.0,20.0
170801.0,52.0
170802.0,82.0
170803.0,89.0
170804.0,72.0
170805.0,18.0
170806.0,19.0
170807.0,26.0
170808.0,13.0
170809.0,14.0
170810.0,12.0
170811.0,29.0
170812.0,23.0
170813.0,13.0
170814.0,11.0
170815.0,15.0
170816.0,45.0
170817.0,18.0
170818.0,11.0
170819.0,16.0
170820.0,66.0
170821.0,63.0
170822.0,14.0
170823.0,11.0
170824.0,21.0
170825.0,24.0
170826.0,19.0
170827.0,31.0
170828.0,51.0
170829.0,46.0
170830.0,54.0
170831.0,31.0
170901.0,-1.0
170902.0,39.0
170903.0,47.0
170904.0,53.0
170905.0,62.0
170906.0,18.0
170907.0,33.0
170908.0,24.0
170909.0,13.0
170910.0,37.0
170911.0,36.0
170912.0,17.0
170913.0,14.0
170914.0,22.0
170915.0,18.0
170916.0,19.0
170917.0,38.0
170918.0,17.0
170919.0,12.0
170920.0,16.0
170921.0,15.0
170922.0,25.0
170923.0,27.0
170924.0,27.0
170925.0,37.0
170926.0,20.0
170927.0,27.0
170928.0,45.0
170929.0,23.0
170930.0,15.0
171001.0,10.0
171002.0,9.0
171003.0,9.0
171004.0,12.0
171005.0,12.0
171006.0,13.0
171007.0,14.0
171008.0,10.0
171009.0,18.0
171010.0,26.0
171011.0,14.0
171012.0,17.0
171013.0,17.0
171014.0,20.0
171015.0,20.0
171016.0,16.0
171017.0,17.0
171018.0,10.0
171019.0,26.0
171020.0,12.0
171021.0,13.0
171022.0,-1.0
171023.0,19.0
171024.0,12.0
171025.0,14.0
171026.0,15.0
171027.0,10.0
171028.0,9.0
171029.0,7.0
171030.0,8.0
171031.0,12.0
171101.0,15.0
171102.0,21.0
171103.0,14.0
171104.0,18.0
171105.0,10.0
171106.0,10.0
171107.0,13.0
171108.0,21.0
171109.0,19.0
171110.0,20.0
171111.0,17.0
171112.0,10.0
171113.0,13.0
171114.0,22.0
