FECHA (YYMMDD),Registros
140914.0,60.0
140915.0,60.9166
140916.0,37.7083
140917.0,48.75
140918.0,24.4167
140919.0,34.8333
140920.0,27.0417
140921.0,18.0
140922.0,23.625
140923.0,34.8695
140924.0,22.0952
140925.0,38.2083
140926.0,38.5833
140927.0,22.0
140928.0,14.5
140929.0,33.1666
140930.0,34.5416
141001.0,60.3333
141002.0,46.5
141003.0,37.5
141004.0,31.375
141005.0,50.6666
141006.0,54.1304
141007.0,26.2727
141008.0,42.0
141009.0,48.5833
141010.0,71.842
141011.0,-1.0
141012.0,-1.0
141013.0,-1.0
141014.0,487.76099999999997
141015.0,41.9166
141016.0,27.4167
141017.0,30.7083
141018.0,37.7083
141019.0,27.9167
141020.0,18.4583
141021.0,21.2917
141022.0,19.1667
141023.0,438.06199999999995
141024.0,39.125
141025.0,35.9583
141026.0,22.2083
141027.0,34.1666
141028.0,20.2174
141029.0,16.7083
141030.0,31.25
141031.0,37.0833
141101.0,26.8708
141102.0,28.5437
141103.0,40.0163
141104.0,43.1887
141105.0,23.5841
141106.0,19.4079
141107.0,23.9836
141108.0,27.5221
141109.0,16.6008
141110.0,19.8979
141111.0,29.1626
141112.0,35.0449
141113.0,29.5662
141114.0,27.9912
141115.0,25.685
141116.0,28.18
141117.0,24.3365
141118.0,26.2536
141119.0,31.0562
141120.0,26.445999999999998
141121.0,30.1408
141122.0,29.6258
141123.0,23.7182
141124.0,19.2044
141125.0,20.0896
141126.0,22.3475
141127.0,27.767
141128.0,31.19
141129.0,21.4073
141130.0,21.4626
141201.0,24.3991
141202.0,32.0049
141203.0,32.9587
141204.0,34.4117
141205.0,24.8176
141206.0,26.9808
141207.0,21.3065
141208.0,22.0666
141209.0,35.0791
141210.0,34.3316
141211.0,32.22
141212.0,32.6049
141213.0,44.727
141214.0,-1.0
141215.0,-1.0
141216.0,-1.0
141217.0,-1.0
141218.0,-1.0
141219.0,-1.0
141220.0,-1.0
141221.0,-1.0
141222.0,-1.0
141223.0,25.6127
141224.0,23.83
141225.0,20.1704
141226.0,25.4533
141227.0,18.9778
141228.0,20.573
141229.0,23.8763
141230.0,18.1818
141231.0,45.3766
150101.0,25.0833
150102.0,16.6522
150103.0,17.75
150104.0,16.9583
150105.0,19.2917
150106.0,26.4167
150107.0,33.4583
150108.0,31.625
150109.0,25.125
150110.0,24.4167
150111.0,27.7917
150112.0,29.5833
150113.0,22.3333
150114.0,26.4583
150115.0,38.1666
150116.0,29.9565
150117.0,20.25
150118.0,13.8333
150119.0,23.9583
150120.0,37.8695
150121.0,27.6667
150122.0,28.3182
150123.0,31.375
150124.0,22.375
150125.0,19.6522
150126.0,29.0869
150127.0,34.7083
150128.0,32.875
150129.0,38.2916
150130.0,28.1667
150131.0,22.875
150201.0,26.2727
150202.0,37.625
150203.0,38.4166
150204.0,35.7391
150205.0,34.8182
150206.0,25.7727
150207.0,30.6667
150208.0,21.8636
150209.0,23.2917
150210.0,31.9583
150211.0,31.3333
150212.0,33.5416
150213.0,37.75
150214.0,35.0833
150215.0,25.3333
150216.0,32.9583
150217.0,39.8333
150218.0,45.3333
150219.0,31.0454
150220.0,37.3333
150221.0,38.0869
150222.0,27.7826
150223.0,41.9
150224.0,36.1364
150225.0,66.1666
150226.0,58.6522
150227.0,51.5217
150228.0,41.5416
150301.0,35.9583
150302.0,34.7916
150303.0,34.25
150304.0,43.8333
150305.0,36.5416
150306.0,24.0417
150307.0,27.8333
150308.0,19.5417
150309.0,41.6086
150310.0,45.125
150311.0,34.4166
150312.0,38.4583
150313.0,37.2916
150314.0,32.375
150315.0,28.4583
150316.0,37.5
150317.0,28.2083
150318.0,43.7083
150319.0,43.4166
150320.0,37.2083
150321.0,47.6666
150322.0,46.625
150323.0,50.625
150324.0,62.3043
150325.0,55.5416
150326.0,47.25
150327.0,51.25
150328.0,35.8333
150329.0,20.2917
150330.0,30.0833
150331.0,38.125
150401.0,32.3333
150402.0,14.5833
150403.0,21.25
150404.0,16.2917
150405.0,17.5833
150406.0,35.875
150407.0,27.3333
150408.0,24.3333
150409.0,24.25
150410.0,32.5416
150411.0,40.0
150412.0,44.25
150413.0,21.6522
150414.0,36.2083
150415.0,75.4166
150416.0,41.125
150417.0,51.9166
150418.0,53.75
150419.0,47.4166
150420.0,37.2916
150421.0,80.75
150422.0,128.208
150423.0,107.833
150424.0,162.208
150425.0,38.9166
150426.0,87.5
150427.0,346.75
150428.0,246.454
150429.0,36.5833
150430.0,75.5
150501.0,59.3333
150502.0,79.9583
150503.0,56.7083
150504.0,64.8635
150505.0,132.208
150506.0,156.75
150507.0,177.042
150508.0,45.0833
150509.0,28.375
150510.0,97.75
150511.0,67.0
150512.0,63.9091
150513.0,93.2916
150514.0,96.2083
150515.0,34.2775
150516.0,20.8116
150517.0,31.002
150518.0,55.8383
150519.0,45.7999
150520.0,23.4608
150521.0,35.6775
150522.0,24.8071
150523.0,98.4229
150524.0,103.804
150525.0,195.352
150526.0,108.719
150527.0,154.643
150528.0,60.2949
150529.0,52.7758
150530.0,32.6021
150531.0,24.1225
150601.0,21.2046
150602.0,17.4138
150603.0,60.8428
150604.0,25.2831
150605.0,25.2229
150606.0,25.5541
150607.0,45.7366
150608.0,43.2543
150609.0,40.5516
150610.0,51.1891
150611.0,90.4016
150612.0,53.4982
150613.0,26.3383
150614.0,39.9979
150615.0,63.2712
150616.0,34.1845
150617.0,156.183
150618.0,143.46200000000002
150619.0,106.67299999999999
150620.0,158.001
150621.0,105.62100000000001
150622.0,169.85
150623.0,162.75
150624.0,57.6466
150625.0,33.9941
150626.0,97.8036
150627.0,86.4182
150628.0,209.727
150629.0,98.1349
150630.0,70.7333
150701.0,84.3124
150702.0,145.64700000000002
150703.0,102.647
150704.0,91.9349
150705.0,27.4417
150706.0,45.3604
150707.0,28.8516
150708.0,36.902
150709.0,58.0396
150710.0,134.17700000000002
150711.0,59.1928
150712.0,57.2862
150713.0,58.9095
150714.0,43.8345
150715.0,24.3021
150716.0,34.3437
150717.0,36.5025
150718.0,41.927
150719.0,93.6699
150720.0,101.699
150721.0,91.6715
150722.0,81.5544
150723.0,105.396
150724.0,99.5386
150725.0,22.5408
150726.0,15.4216
150727.0,28.6879
150728.0,53.2491
150729.0,51.5779
150730.0,47.5645
150731.0,21.6865
150801.0,-1.0
150802.0,32.9039
150803.0,97.7961
150804.0,80.8086
150805.0,17.6933
150806.0,38.8716
150807.0,-1.0
150808.0,62.4177
150809.0,30.7691
150810.0,104.954
150811.0,137.912
150812.0,150.333
150813.0,129.987
150814.0,50.9691
150815.0,77.1345
150816.0,127.54700000000001
150817.0,46.1645
150818.0,47.3966
150819.0,74.2195
150820.0,59.5645
150821.0,28.52
150822.0,31.5024
150823.0,36.3512
150824.0,36.3516
150825.0,18.4867
150826.0,32.8953
150827.0,30.0396
150828.0,16.2267
150829.0,52.8458
150830.0,45.1233
150831.0,41.2825
150901.0,73.4728
150902.0,75.7407
150903.0,58.8307
150904.0,84.2319
150905.0,65.7366
150906.0,17.4062
150907.0,23.9079
150908.0,50.6957
150909.0,59.2275
150910.0,54.437
150911.0,75.4253
150912.0,60.3799
150913.0,82.0803
150914.0,79.5846
150915.0,60.5395
150916.0,94.1599
150917.0,99.5657
150918.0,74.8533
150919.0,75.1653
150920.0,66.6941
150921.0,62.9841
150922.0,83.8995
150923.0,39.5051
150924.0,17.2062
150925.0,35.2344
150926.0,36.0291
150927.0,14.7787
150928.0,31.3411
150929.0,41.7787
150930.0,57.9641
151001.0,20.5328
151002.0,24.95
151003.0,36.7728
151004.0,14.1983
151005.0,15.4999
151006.0,24.3112
151007.0,32.0826
151008.0,67.0349
151009.0,52.1428
151010.0,22.8708
151011.0,37.556999999999995
151012.0,34.0082
151013.0,26.4
151014.0,27.7574
151015.0,32.7641
151016.0,51.2933
151017.0,45.0396
151018.0,21.1654
151019.0,22.9354
151020.0,26.4129
151021.0,37.657
151022.0,35.8383
151023.0,49.7074
151024.0,29.5891
151025.0,18.0461
151026.0,25.3862
151027.0,26.4558
151028.0,24.5879
151029.0,28.2921
151030.0,28.44
151031.0,27.5343
151101.0,26.4179
151102.0,29.8045
151103.0,34.7628
151104.0,46.3266
151105.0,34.7208
151106.0,30.8966
151107.0,20.6971
151108.0,28.5179
151109.0,15.8352
151110.0,21.5136
151111.0,31.5887
151112.0,26.8833
151113.0,24.5891
151114.0,20.9666
151115.0,13.7094
151116.0,21.6636
151117.0,23.4633
151118.0,30.3291
151119.0,29.7591
151120.0,25.0687
151121.0,17.3817
151122.0,16.3425
151123.0,20.622
151124.0,22.165
151125.0,19.5508
151126.0,20.656999999999996
151127.0,16.7825
151128.0,26.1049
151129.0,19.885
151130.0,23.1387
151201.0,31.3233
151202.0,41.897
151203.0,29.8395
151204.0,22.9791
151205.0,30.4816
151206.0,16.5054
151207.0,27.0683
151208.0,27.4508
151209.0,28.1435
151210.0,20.259
151211.0,19.0233
151212.0,17.3619
151213.0,10.1101
151214.0,12.3056
151215.0,17.2556
151216.0,17.7069
151217.0,18.3021
151218.0,24.721999999999998
151219.0,21.5121
151220.0,18.4708
151221.0,19.3591
151222.0,10.8142
151223.0,15.8902
151224.0,17.0521
151225.0,17.35
151226.0,19.5404
151227.0,17.9304
151228.0,22.2539
151229.0,57.7762
151230.0,68.1461
151231.0,31.6591
160101.0,36.9304
160102.0,19.1754
160103.0,24.9229
160104.0,36.6799
160105.0,62.8029
160106.0,50.0041
160107.0,60.3307
160108.0,46.6995
160109.0,41.3624
160110.0,27.5929
160111.0,35.2751
160112.0,22.7904
160113.0,32.5678
160114.0,32.2778
160115.0,40.3903
160116.0,28.252
160117.0,27.5925
160118.0,37.297
160119.0,29.7983
160120.0,32.4615
160121.0,35.4806
160122.0,3.85587
160123.0,3.1685
160124.0,2.1196200000000003
160125.0,21.1095
160126.0,34.85
160127.0,14.8184
160128.0,14.4758
160129.0,18.5083
160130.0,25.955
160131.0,32.2783
160201.0,36.629
160202.0,24.0516
160203.0,26.3908
160204.0,22.9275
160205.0,33.7758
160206.0,32.9295
160207.0,28.1841
160208.0,26.7295
160209.0,34.8841
160210.0,39.8008
160211.0,45.3195
160212.0,22.5629
160213.0,15.7645
160214.0,16.2667
160215.0,22.3723
160216.0,24.1879
160217.0,29.4847
160218.0,13.9308
160219.0,20.6204
160220.0,20.1941
160221.0,19.9966
160222.0,18.0708
160223.0,29.0468
160224.0,27.1116
160225.0,19.3266
160226.0,23.6087
160227.0,26.6816
160228.0,23.4604
160229.0,31.4133
160301.0,33.0795
160302.0,34.7025
160303.0,24.7169
160304.0,38.7516
160305.0,44.6978
160306.0,28.8958
160307.0,-1.0
160308.0,-1.0
160309.0,28.1218
160310.0,46.2541
160311.0,46.2491
160312.0,54.152
160313.0,35.7999
160314.0,34.2583
160315.0,43.9553
160316.0,-1.0
160317.0,-1.0
160318.0,28.311999999999998
160319.0,25.3751
160320.0,25.4129
160321.0,20.1232
160322.0,28.87
160323.0,25.2937
160324.0,48.0453
160325.0,66.2603
160326.0,53.7787
160327.0,44.5283
160328.0,63.266000000000005
160329.0,73.6366
160330.0,41.4153
160331.0,14.9008
160401.0,27.1287
160402.0,33.3849
160403.0,33.702
160404.0,43.0916
160405.0,54.3433
160406.0,41.1716
160407.0,34.045
160408.0,42.2183
160409.0,54.6303
160410.0,40.3729
160411.0,60.9482
160412.0,64.1934
160413.0,41.7056
160414.0,15.1489
160415.0,13.5021
160416.0,27.0916
160417.0,41.9904
160418.0,100.146
160419.0,38.0433
160420.0,20.3301
160421.0,77.3044
160422.0,33.6229
160423.0,21.4175
160424.0,61.6487
160425.0,88.9412
160426.0,89.3928
160427.0,96.5682
160428.0,139.378
160429.0,116.609
160430.0,124.351
160501.0,65.1707
160502.0,58.0283
160503.0,86.3816
160504.0,88.5876
160505.0,107.689
160506.0,107.64399999999999
160507.0,101.45200000000001
160508.0,68.4612
160509.0,103.59
160510.0,139.03799999999998
160511.0,50.3474
160512.0,51.0685
160513.0,94.8032
160514.0,59.2437
160515.0,55.4787
160516.0,113.62
160517.0,108.359
160518.0,73.5598
160519.0,86.2428
160520.0,132.761
160521.0,80.5815
160522.0,145.686
160523.0,156.862
160524.0,51.6391
160525.0,32.8991
160526.0,68.0066
160527.0,131.679
160528.0,77.4244
160529.0,60.0103
160530.0,65.8545
160531.0,66.1887
160601.0,61.5746
160602.0,110.829
160603.0,56.336999999999996
160604.0,43.8433
160605.0,68.63
160606.0,49.7183
160607.0,99.3258
160608.0,68.015
160609.0,85.8329
160610.0,179.84799999999998
160611.0,144.834
160612.0,184.456
160613.0,162.004
160614.0,84.7633
160615.0,117.57799999999999
160616.0,166.18900000000002
160617.0,163.452
160618.0,170.793
160619.0,122.887
160620.0,85.3883
160621.0,168.605
160622.0,84.6696
160623.0,102.21799999999999
160624.0,110.588
160625.0,64.9116
160626.0,141.47899999999998
160627.0,131.032
160628.0,132.10399999999998
160629.0,99.6863
160630.0,80.7975
160701.0,155.688
160702.0,143.201
160703.0,237.862
160704.0,233.185
160705.0,128.534
160706.0,44.7654
160707.0,88.4104
160708.0,53.5022
160709.0,59.2762
160710.0,23.1008
160711.0,31.5058
160712.0,80.85
160713.0,31.9908
160714.0,46.5221
160715.0,65.9637
160716.0,114.475
160717.0,47.9496
160718.0,90.3246
160719.0,85.5599
160720.0,51.6099
160721.0,58.7133
160722.0,40.3137
160723.0,42.37
160724.0,49.3995
160725.0,48.0444
160726.0,128.464
160727.0,116.068
160728.0,48.305
160729.0,51.7029
160730.0,44.9395
160731.0,31.6133
160801.0,85.775
160802.0,107.883
160803.0,44.1162
160804.0,50.6204
160805.0,38.2791
160806.0,22.6022
160807.0,32.7346
160808.0,129.942
160809.0,121.00200000000001
160810.0,70.73
160811.0,53.6823
160812.0,54.2462
160813.0,63.6642
160814.0,39.7752
160815.0,29.2787
160816.0,30.4859
160817.0,22.2383
160818.0,29.2729
160819.0,45.6
160820.0,92.8134
160821.0,89.7828
160822.0,89.4125
160823.0,42.2687
160824.0,30.9925
160825.0,25.7133
160826.0,79.7479
160827.0,97.0195
160828.0,73.0531
160829.0,41.217
160830.0,45.0117
160831.0,78.3995
160901.0,140.17700000000002
160902.0,65.5746
160903.0,29.9875
160904.0,39.4072
160905.0,104.921
160906.0,90.1345
160907.0,71.8636
160908.0,51.6537
160909.0,34.3041
160910.0,48.5233
160911.0,31.2208
160912.0,12.0196
160913.0,46.7679
160914.0,59.5792
160915.0,60.4754
160916.0,71.2979
160917.0,44.1971
160918.0,39.3546
160919.0,30.8425
160920.0,40.8633
160921.0,32.8369
160922.0,63.7471
160923.0,64.3909
160924.0,62.9896
160925.0,45.7722
160926.0,51.5195
160927.0,43.1087
160928.0,65.1642
160929.0,27.4971
160930.0,19.7687
161001.0,34.2783
161002.0,32.5168
161003.0,37.6175
161004.0,36.0042
161005.0,45.5162
161006.0,21.6517
161007.0,38.5266
161008.0,32.6071
161009.0,33.1101
161010.0,26.8465
161011.0,30.0038
161012.0,24.0475
161013.0,24.5554
161014.0,33.5104
161015.0,23.08
161016.0,24.3065
161017.0,25.875
161018.0,38.425
161019.0,30.7777
161020.0,28.135
161021.0,25.0029
161022.0,25.1583
161023.0,28.51
161024.0,17.5892
161025.0,20.7071
161026.0,23.0826
161027.0,27.7667
161028.0,24.4333
161029.0,20.2407
161030.0,16.1527
161031.0,24.9454
161101.0,29.845
161102.0,26.6329
161103.0,15.5214
161104.0,9.85187
161105.0,12.0433
161106.0,17.215999999999998
161107.0,26.7896
161108.0,24.6942
161109.0,23.475
161110.0,24.1696
161111.0,28.615
161112.0,24.1133
161113.0,15.3429
161114.0,9.715589999999999
161115.0,21.2663
161116.0,25.5
161117.0,25.8592
161118.0,25.7
161119.0,23.4609
161120.0,24.8171
161121.0,43.1005
161122.0,44.0488
161123.0,30.3075
161124.0,40.2808
161125.0,46.3834
161126.0,14.6209
161127.0,13.3451
161128.0,19.2171
161129.0,28.3371
161130.0,27.6388
161201.0,20.437
161202.0,29.3672
161203.0,32.1275
161204.0,39.0223
161205.0,12.8513
161206.0,14.8175
161207.0,17.8404
161208.0,22.1617
161209.0,22.9513
161210.0,7.9382600000000005
161211.0,12.6769
161212.0,16.9732
161213.0,19.3908
161214.0,21.5058
161215.0,21.9311
161216.0,21.695
161217.0,16.1965
161218.0,19.7913
161219.0,21.1161
161220.0,28.8669
161221.0,14.9327
161222.0,16.2647
161223.0,17.9148
161224.0,17.3701
161225.0,8.65213
161226.0,13.3627
161227.0,19.6754
161228.0,20.4977
161229.0,19.5105
161230.0,17.2013
161231.0,17.198
170101.0,23.8784
170102.0,12.312999999999999
170103.0,15.9855
170104.0,19.2129
170105.0,19.7883
170106.0,21.7046
170107.0,14.1842
170108.0,8.30096
170109.0,11.6438
170110.0,17.8493
170111.0,17.7871
170112.0,18.0685
170113.0,16.5515
170114.0,18.9308
170115.0,15.9075
170116.0,18.6987
170117.0,19.0097
170118.0,22.7254
170119.0,20.3358
170120.0,20.875999999999998
170121.0,20.7251
170122.0,21.545
170123.0,23.9892
170124.0,18.8947
170125.0,21.9854
170126.0,25.7838
170127.0,19.1348
170128.0,17.8563
170129.0,18.4909
170130.0,23.3813
170131.0,25.9
170201.0,28.8746
170202.0,21.5908
170203.0,26.204
170204.0,11.9088
170205.0,14.7104
170206.0,19.2444
170207.0,21.4833
170208.0,20.2087
170209.0,27.2892
170210.0,23.3246
170211.0,18.7317
170212.0,18.4463
170213.0,37.0059
170214.0,30.1326
170215.0,20.7808
170216.0,23.8494
170217.0,19.0079
170218.0,9.90312
170219.0,9.795960000000001
170220.0,12.4553
170221.0,8.636289999999999
170222.0,10.287
170223.0,10.9462
170224.0,14.357000000000001
170225.0,17.47
170226.0,16.0154
170227.0,28.645
170228.0,26.0613
170301.0,-1.0
170302.0,18.2925
170303.0,19.4958
170304.0,16.512
170305.0,16.1997
170306.0,27.951
170307.0,32.3401
170308.0,20.1279
170309.0,11.8914
170310.0,15.5058
170311.0,17.1391
170312.0,15.9813
170313.0,16.4705
170314.0,15.7326
170315.0,26.6525
170316.0,30.9042
170317.0,42.7634
170318.0,16.1164
170319.0,18.1588
170320.0,24.7762
170321.0,32.2871
170322.0,40.6658
170323.0,39.3763
170324.0,69.72
170325.0,71.3691
170326.0,19.1135
170327.0,21.9652
170328.0,33.2596
170329.0,32.2662
170330.0,31.4221
170331.0,33.8159
170401.0,37.9991
170402.0,27.7604
170403.0,35.8492
170404.0,33.5796
170405.0,25.7631
170406.0,35.1546
170407.0,31.3498
170408.0,51.5175
170409.0,53.4704
170410.0,25.7213
170411.0,26.7477
170412.0,37.5529
170413.0,52.4442
170414.0,78.6996
170415.0,41.8209
170416.0,40.9204
170417.0,38.7371
170418.0,43.7946
170419.0,26.5844
170420.0,24.1682
170421.0,44.7725
170422.0,55.6446
170423.0,61.7454
170424.0,41.7662
170425.0,29.21
170426.0,40.8571
170427.0,27.7638
170428.0,22.6254
170429.0,51.52
170430.0,50.9476
170501.0,21.0
170502.0,47.0
170503.0,73.0
170504.0,43.0
170505.0,35.0
170506.0,24.0
170507.0,33.0
170508.0,76.0
170509.0,110.0
170510.0,74.0
170511.0,24.0
170512.0,23.0
170513.0,23.0
170514.0,29.0
170515.0,81.0
170516.0,28.0
170517.0,36.0
170518.0,56.0
170519.0,99.0
170520.0,43.0
170521.0,31.0
170522.0,84.0
170523.0,132.0
170524.0,96.0
170525.0,106.0
170526.0,202.0
170527.0,92.0
170528.0,54.0
170529.0,48.0
170530.0,50.0
170531.0,102.0
170601.0,120.0
170602.0,63.0
170603.0,32.0
170604.0,69.0
170605.0,140.0
170606.0,40.0
170607.0,31.0
170608.0,42.0
170609.0,35.0
170610.0,42.0
170611.0,155.0
170612.0,113.0
170613.0,68.0
170614.0,41.0
170615.0,13.0
170616.0,32.0
170617.0,44.0
170618.0,168.0
170619.0,184.0
170620.0,68.0
170621.0,17.0
170622.0,25.0
170623.0,67.0
170624.0,54.0
170625.0,11.0
170626.0,56.0
170627.0,91.0
170628.0,72.0
170629.0,36.0
170630.0,56.0
170701.0,58.0
170702.0,59.0
170703.0,24.0
170704.0,54.0
170705.0,32.0
170706.0,54.0
170707.0,40.0
170708.0,32.0
170709.0,113.0
170710.0,165.0
170711.0,141.0
170712.0,44.0
170713.0,20.0
170714.0,20.0
170715.0,71.0
170716.0,185.0
170717.0,205.0
170718.0,159.0
170719.0,110.0
170720.0,73.0
170721.0,59.0
170722.0,39.0
170723.0,53.0
170724.0,45.0
170725.0,97.0
170726.0,53.0
170727.0,39.0
170728.0,26.0
170729.0,68.0
170730.0,118.0
170731.0,103.0
170801.0,105.0
170802.0,180.0
170803.0,223.0
170804.0,125.0
170805.0,21.0
170806.0,38.0
170807.0,35.0
170808.0,15.0
170809.0,18.0
170810.0,13.0
170811.0,42.0
170812.0,26.0
170813.0,24.0
170814.0,19.0
170815.0,60.0
170816.0,70.0
170817.0,22.0
170818.0,19.0
170819.0,58.0
170820.0,93.0
170821.0,71.0
170822.0,23.0
170823.0,15.0
170824.0,21.0
170825.0,53.0
170826.0,37.0
170827.0,30.0
170828.0,73.0
170829.0,112.0
170830.0,98.0
170831.0,42.0
170901.0,24.0
170902.0,69.0
170903.0,52.0
170904.0,94.0
170905.0,62.0
170906.0,56.0
170907.0,61.0
170908.0,63.0
170909.0,58.0
170910.0,50.0
170911.0,44.0
170912.0,51.0
170913.0,23.0
170914.0,44.0
170915.0,72.0
170916.0,65.0
170917.0,49.0
170918.0,22.0
170919.0,21.0
170920.0,25.0
170921.0,58.0
170922.0,57.0
170923.0,38.0
170924.0,54.0
170925.0,58.0
170926.0,42.0
170927.0,42.0
170928.0,60.0
170929.0,29.0
170930.0,21.0
171001.0,16.0
171002.0,15.0
171003.0,14.0
171004.0,18.0
171005.0,15.0
171006.0,23.0
171007.0,22.0
171008.0,19.0
171009.0,25.0
171010.0,35.0
171011.0,28.0
171012.0,30.0
171013.0,20.0
171014.0,21.0
171015.0,21.0
171016.0,21.0
171017.0,23.0
171018.0,19.0
171019.0,35.0
171020.0,21.0
171021.0,35.0
171022.0,24.0
171023.0,32.0
171024.0,27.0
171025.0,28.0
171026.0,24.0
171027.0,18.0
171028.0,13.0
171029.0,-1.0
171030.0,18.0
171031.0,15.0
171101.0,19.0
171102.0,21.0
171103.0,28.0
171104.0,22.0
171105.0,14.0
171106.0,17.0
171107.0,20.0
171108.0,33.0
171109.0,29.0
171110.0,24.0
171111.0,25.0
171112.0,15.0
171113.0,15.0
171114.0,27.0
171115.0,17.0
171116.0,20.0
171117.0,22.0
171118.0,18.0
171119.0,15.0
171120.0,22.0
171121.0,24.0
171122.0,22.0
171123.0,28.0
171124.0,31.0
171125.0,25.0
171126.0,18.0
171127.0,39.0
171128.0,44.0
171129.0,26.0
171130.0,27.0
171201.0,33.0
171202.0,32.0
171203.0,26.0
171204.0,27.0
