0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2.3251939725742014e-09,4.6300047708563986e-09,1.7539890061848762e-08,1.9684307706314013e-09,1.987022885952136e-09,7.577537471871677e-13,1.3942043658594886e-13,3.632176344634168e-08,1.0112473808498217e-08,1.2388977887630651e-08,2.8058139521814085e-08,9.18584997436018e-09,2.913305872410717e-08,2.3074636111882497e-08,1.1687737003537669e-08,3.6135881957035453e-09,0.0,1.2032889724354551e-09,3.1324430741394535e-09,0.0,2.0052252970196858e-13,2.528670877935177e-13,1.5070120991426347e-13,3.2757411514879913e-09,8.898586557973024e-09,5.289092129489123e-10
2.3263767511799642e-09,4.632410301281602e-09,1.7548721715303175e-08,1.9695328354447587e-09,1.9881236233935154e-09,8.233531365917419e-13,1.5149016723847176e-13,3.634004154612627e-08,1.011770810545179e-08,1.2395378210353427e-08,2.807255469001946e-08,9.190744760221578e-09,2.914771580968595e-08,2.3086423951043205e-08,1.1693644474700077e-08,3.6153521118893058e-09,0.0,1.2038820188481134e-09,3.13398585654396e-09,0.0,2.178819161119425e-13,2.7475792871160333e-13,1.6376325295550907e-13,3.2774033665873835e-09,8.903218064297507e-09,5.291880255102436e-10
2.3266870504128854e-09,4.633060847532064e-09,1.755099124445315e-08,1.9698798340051123e-09,1.9884491217831296e-09,8.790781969690601e-13,1.6174305016981052e-13,3.6344733767475507e-08,1.011912626374004e-08,1.2397086734790768e-08,2.807641656852375e-08,9.192156705261735e-09,2.915147883414619e-08,2.3089502648019648e-08,1.1695168102832371e-08,3.615747892018847e-09,0.0,1.204025789910078e-09,3.134357900017847e-09,0.0,2.326282145652619e-13,2.933533787933356e-13,1.745142652110095e-13,3.2778378255838092e-09,8.904499056782028e-09,5.292673017642354e-10
2.327605813107526e-09,4.634923437623917e-09,1.755785492815121e-08,1.9707351176141803e-09,1.9892946045421663e-09,9.301557492950845e-13,1.7114084838356128e-13,3.6358939789807685e-08,1.0123187388975834e-08,1.240204162697344e-08,2.8087611861473e-08,9.195957304067677e-09,2.9162871979120357e-08,2.309863358639047e-08,1.1699754586165729e-08,3.6171042372164877e-09,0.0,1.2044860875192802e-09,3.1355545546431035e-09,0.0,2.4614467815663675e-13,3.103980204013397e-13,1.8448057164738969e-13,3.2791294694125454e-09,8.908099253521194e-09,5.294841110591658e-10
2.3284082033909377e-09,4.6365490432524816e-09,1.7563849848800913e-08,1.9714819299576496e-09,1.990031297273288e-09,9.747852136280766e-13,1.7935224832312784e-13,3.6371347853439385e-08,1.0126733271870899e-08,1.2406365938119204e-08,2.809738874991929e-08,9.199276228175728e-09,2.9172823426540102e-08,2.3106603418338752e-08,1.1703759719837338e-08,3.618286324547082e-09,0.0,1.204888016910428e-09,3.1365993269270296e-09,0.0,2.579547956474464e-13,3.2529087890371656e-13,1.9315247742153894e-13,3.280257593299233e-09,8.911243890148101e-09,5.296735001708551e-10
2.329158209368252e-09,4.638065431819811e-09,1.7569455145141206e-08,1.972179582791986e-09,1.9907149656801333e-09,1.016563463340469e-12,1.8703902985011003e-13,3.638294992941725e-08,1.0130045189281221e-08,1.2410399280250432e-08,2.8106526231856935e-08,9.202377655041203e-09,2.918212919806316e-08,2.3114039697174155e-08,1.1707502168853918e-08,3.6193840995900712e-09,0.0,1.2052635148196172e-09,3.1375749864658577e-09,0.0,2.690103792239634e-13,3.39232176622409e-13,2.011653024040423e-13,3.2813123061318585e-09,8.914184528532759e-09,5.298506448535409e-10
2.327156992659932e-09,4.634114335269309e-09,1.755429925218864e-08,1.9705517307719705e-09,1.989065066918825e-09,1.0587526151735865e-12,1.948014712405392e-13,3.6351557922925625e-08,1.0121401629005539e-08,1.2399803094140989e-08,2.8082471484885868e-08,9.19461786507581e-09,2.915694776978677e-08,2.3094216225798017e-08,1.169741834131294e-08,3.616226875771796e-09,0.0,1.2042154147924783e-09,3.134845938738705e-09,0.0,2.801747730977881e-13,3.533108840300556e-13,2.0959039909171317e-13,3.2784902442685615e-09,8.906594500374597e-09,5.294018214008764e-10
2.3231876016893627e-09,4.626253238730245e-09,1.7524285696316808e-08,1.967267622451146e-09,1.985748649832318e-09,1.1062662137774091e-12,2.035435920488373e-13,3.628939692199772e-08,1.0104210223380702e-08,1.237874169810332e-08,2.8034681594643017e-08,9.179104456864161e-09,2.9107085684208093e-08,2.3054884693003662e-08,1.167743957230452e-08,3.6100142258946497e-09,0.0,1.202147289540709e-09,3.1294620085558813e-09,0.0,2.9274819497754674e-13,3.6916651894838197e-13,2.1922663841184078e-13,3.272894690488425e-09,8.891480096917031e-09,5.28506034918167e-10
2.324522048512377e-09,4.6289764457710064e-09,1.753424411529841e-08,1.968509289820599e-09,1.9870047993293387e-09,1.1799403890111198e-12,2.1683356686262535e-13,3.6310005766512815e-08,1.0110123525043128e-08,1.2385987399530216e-08,2.805094791635429e-08,9.184625837141737e-09,2.9123608732050356e-08,2.3068221110070114e-08,1.1684108471768682e-08,3.612024776381453e-09,0.0,1.20281697704747e-09,3.1312052022122934e-09,7.391191775340866e-26,3.1152142967692233e-13,3.9184260952468346e-13,2.3424238769588417e-13,3.2747635960943512e-09,8.896700763477396e-09,5.288198052547034e-10
2.3233078608214734e-09,4.626669757342568e-09,1.7524904235424796e-08,1.9676748818675504e-09,1.9861627270725032e-09,1.3031510657068368e-12,2.395037545979553e-13,3.629064238549959e-08,1.0105026790878523e-08,1.2379747928179305e-08,2.8036572784295004e-08,9.180255276276355e-09,2.9108067447825436e-08,2.3056333260684334e-08,1.167793939680323e-08,3.6100323027784084e-09,0.0,1.2021534049208833e-09,3.1294777869775636e-09,0.0,3.4412750754321605e-13,4.3296184313327603e-13,2.593008507476563e-13,3.273044096764003e-09,8.89224703095491e-09,5.285615782976466e-10
2.3260921310360817e-09,4.63235108367336e-09,1.7545683396574548e-08,1.9702715911144806e-09,1.9887836922469314e-09,1.4571943162109207e-12,2.678464923869117e-13,3.6333644521260594e-08,1.0117363323473265e-08,1.2394866699863646e-08,2.8070512984201963e-08,9.191782601273879e-09,2.914254610535658e-08,2.3084162056005533e-08,1.1691852947119262e-08,3.614227780867466e-09,0.0,1.2035505994337275e-09,3.1331149851468613e-09,0.0,3.8489166394287667e-13,4.843672817142974e-13,2.9061108289752934e-13,3.276955519520974e-09,8.903141766936103e-09,5.292171798803213e-10
2.3282213012323155e-09,4.6367263088042946e-09,1.7561519910793115e-08,1.97231638305123e-09,1.9908425053160806e-09,1.6130843292773416e-12,2.9652906749323373e-13,3.636641151002606e-08,1.0126850981791406e-08,1.2406489086419328e-08,2.8096551292854745e-08,9.200727859021297e-09,2.9168815981871565e-08,2.3105477683155876e-08,1.1702471189398351e-08,3.617395528227471e-09,0.0,1.2046079993527016e-09,3.135867166427326e-09,0.0,4.261447004780942e-13,5.363894093452587e-13,3.221804339222615e-13,3.2799441581745576e-09,8.91153396961262e-09,5.297241893092439e-10
2.3153100862340495e-09,4.611159357424951e-09,1.746388826079889e-08,1.961642399988317e-09,1.9800604738373902e-09,1.7730842583364815e-12,3.259695595366888e-13,3.616420616505327e-08,1.0070939006117968e-08,1.2337987078309217e-08,2.794111678589567e-08,9.1502856131456e-09,2.900661820275645e-08,2.2977542564957e-08,1.1637482693233686e-08,3.5971783446971218e-09,0.0,1.1978793503081533e-09,3.118350281091547e-09,0.0,4.684900581879729e-13,5.897954914295298e-13,3.545620704006954e-13,3.2617433404811184e-09,8.86238076342694e-09,5.268113393145284e-10
2.2999016254357753e-09,4.580627284012062e-09,1.7347407346981383e-08,1.9488663672544112e-09,1.96715745613731e-09,1.93989258973169e-12,3.566630466739649e-13,3.5922966129685415e-08,1.0004178142350154e-08,1.2256195311293383e-08,2.7755565294183275e-08,9.090004305000954e-09,2.8813110593932544e-08,2.2824838052596966e-08,1.155993780573242e-08,3.5730751089876237e-09,0.0,1.1898562378313041e-09,3.09746368805051e-09,0.0,5.126379335386521e-13,6.454757677640626e-13,3.8835308789679105e-13,3.240023799937525e-09,8.803682184366252e-09,5.233315295826495e-10
2.302784719233149e-09,4.586504398762955e-09,1.7368927369613535e-08,1.9515544751970747e-09,1.969862092630673e-09,2.0995215269477838e-12,3.8603343314268384e-13,3.596750230850697e-08,1.001694784735285e-08,1.227183427338272e-08,2.7790708022114187e-08,9.101939217642078e-09,2.884882062931005e-08,2.285362943822119e-08,1.1574342899902143e-08,3.577405934137175e-09,0.0,1.1913026609138734e-09,3.1012282655023485e-09,0.0,5.54880124269505e-13,6.987448209865068e-13,4.2059812844388163e-13,3.2440745067234842e-09,8.81496608133919e-09,5.24010628377801e-10
2.305206084264211e-09,4.591444060144943e-09,1.7386998806349652e-08,1.9538125749457852e-09,1.972139596130695e-09,2.2335098252143344e-12,4.106862018480114e-13,3.600490101862339e-08,1.0027675497251578e-08,1.2284979211734864e-08,2.7820223996196318e-08,9.11196375025067e-09,2.8878806794774837e-08,2.2877826044390756e-08,1.1586442489212996e-08,3.5810518986547818e-09,0.0,1.192517671998226e-09,3.1043910488706348e-09,0.0,5.90337157265463e-13,7.434576799232534e-13,4.4779259186739765e-13,3.247476199227934e-09,8.824441270094043e-09,5.245808228553308e-10
2.3073642578248448e-09,4.595848102154475e-09,1.740310509607582e-08,1.955824654720601e-09,1.974171507393129e-09,2.352869513125672e-12,4.325797035259765e-13,3.6038232708608926e-08,1.0037238251328614e-08,1.2296698702167158e-08,2.784653202172073e-08,9.120898110403335e-09,2.89055315110961e-08,2.289939752835993e-08,1.1597227494081304e-08,3.584304351799906e-09,0.0,1.1936007032274382e-09,3.107210401929444e-09,7.328518580680882e-26,6.217385656129593e-13,7.828016365626137e-13,4.72070673167918e-13,3.25050657667023e-09,8.832885781169455e-09,5.250888777689746e-10
2.3091937034702376e-09,4.5995811580148684e-09,1.741675831687793e-08,1.9575308680673247e-09,1.975893741867959e-09,2.4540847329465633e-12,4.5120250162481564e-13,3.6066487818715524e-08,1.0045344196932818e-08,1.2306632872637713e-08,2.7868832949498992e-08,9.12847232370911e-09,2.8928186145877416e-08,2.2917683091701642e-08,1.1606369619126002e-08,3.587061184125877e-09,0.0,1.1945187539470397e-09,3.1096002931690037e-09,0.0,6.485229455152972e-13,8.165779449634139e-13,4.92645230035885e-13,3.2530766300630524e-09,8.840044303554841e-09,5.255196482111141e-10
2.310535292596109e-09,4.602308243835977e-09,1.7426776612750472e-08,1.958780713056021e-09,1.9771399818818433e-09,2.5285198744728934e-12,4.648978151587701e-13,3.6087222020832526e-08,1.0051280150192155e-08,1.2313888534850472e-08,2.788518311482592e-08,9.134023942535446e-09,2.8944813102258015e-08,2.2931047527846925e-08,1.161306972371696e-08,3.589058618493346e-09,0.0,1.1951913407783936e-09,3.111349807516927e-09,0.0,6.682203576131762e-13,8.414167062975488e-13,5.074175122600049e-13,3.2549621416057095e-09,8.845298283789275e-09,5.258359524500674e-10
2.3067202151211455e-09,4.594749827566829e-09,1.739792640168425e-08,1.9556317040090056e-09,1.9739486193265884e-09,2.5797340875948813e-12,4.743213740504893e-13,3.602747056268063e-08,1.0034758888531415e-08,1.2293634170070465e-08,2.783926036849473e-08,9.119130161852896e-09,2.8896885232844924e-08,2.289321885206886e-08,1.1593861750243685e-08,3.5830649626334163e-09,0.0,1.1932015986676489e-09,3.106168917143297e-09,0.0,6.817747666839143e-13,8.585115336722064e-13,5.175413908404968e-13,3.2495843461660712e-09,8.830783160081169e-09,5.249760767384214e-10
2.2951101609989044e-09,4.5716580709063925e-09,1.731029950694365e-08,1.9458558093439555e-09,1.9640745625191693e-09,2.6100787054624986e-12,4.799062403950222e-13,3.584600643316567e-08,9.984313192220028e-09,1.2231826171307747e-08,2.7699236467651924e-08,9.073380131328845e-09,2.875133414005303e-08,2.2778031012961524e-08,1.1535483373122413e-08,3.564983485290087e-09,0.0,1.1871834383473068e-09,3.090501724665094e-09,0.0,6.898095211294786e-13,8.686501200093763e-13,5.235919304759948e-13,3.233225944646033e-09,8.786405994735487e-09,5.223402572740958e-10
2.292430598482399e-09,4.5663530178952595e-09,1.7290032495095415e-08,1.943647052882887e-09,1.9618392116840528e-09,2.6477353037621563e-12,4.868351780614099e-13,3.580403095968993e-08,9.972713571686417e-09,1.221760948304658e-08,2.766698674094514e-08,9.062925844243147e-09,2.8717664097702807e-08,2.2751472989360768e-08,1.1521992343616765e-08,3.5607772141143984e-09,0.0,1.1857855598632815e-09,3.0868622071601665e-09,0.0,6.997757543740189e-13,8.812195949033973e-13,5.311183306511221e-13,3.2294484992730354e-09,8.776212934972948e-09,5.217364823122928e-10
