0
2.7657928644663556e-07
2.765684901387854e-07
2.7656831605248907e-07
2.7656803981483365e-07
2.765677062377791e-07
2.7656710555540615e-07
2.7656629295029404e-07
2.765340632017816e-07
2.7653322510808056e-07
2.765327284612421e-07
2.7652130909950686e-07
2.765205557848755e-07
2.765198327004885e-07
2.7651896742499285e-07
2.764771788610886e-07
2.7640449704585727e-07
2.7640441377759613e-07
2.763525548412995e-07
2.763525350539574e-07
2.763419342146064e-07
2.7610311460851944e-07
2.758230921372798e-07
2.7582270807591307e-07
2.758226192393263e-07
2.758225975506251e-07
2.758225878532317e-07
2.7582193348097005e-07
2.7574894080514466e-07
2.755624178726286e-07
2.7551046425791634e-07
2.754378635539353e-07
2.754171270842601e-07
2.7540677766559914e-07
2.754067743310065e-07
2.7540675289901734e-07
2.754065231707182e-07
2.754063246083027e-07
2.754061502969308e-07
2.7540598305981973e-07
2.754059120261593e-07
2.754057629887727e-07
2.7540562921298466e-07
2.754055522636683e-07
2.7540548121772026e-07
2.7540539373465e-07
2.7540531246759087e-07
2.7540517626049045e-07
2.7540509053444045e-07
2.7540504553331294e-07
2.7540504253977706e-07
2.754049901905721e-07
2.7540496881134624e-07
2.754049358187624e-07
2.754049037596434e-07
2.754048407299594e-07
2.75404810681065e-07
2.7540474969345016e-07
2.7540467003678277e-07
2.754045910729835e-07
2.7540448117929564e-07
2.754044400967335e-07
2.754043488895963e-07
2.754042852203768e-07
2.75404253956591e-07
2.754041890483771e-07
2.7540416911565597e-07
2.7540410480698523e-07
2.75403970656782e-07
2.753831200876781e-07
2.7538304525873643e-07
2.7538295847435947e-07
2.753828926110768e-07
2.753828912118771e-07
2.753828905354327e-07
2.7538288070399353e-07
2.753828459903686e-07
2.753828181311641e-07
2.753827356024469e-07
2.753618436214375e-07
2.752790919068014e-07
2.7524781532888833e-07
2.7523733475328206e-07
2.7523692956159767e-07
2.752366612819277e-07
2.7523638142945266e-07
2.752360425991096e-07
2.752360048272368e-07
2.7523598924153126e-07
2.7523569562835056e-07
2.752351925423142e-07
2.7501798413560974e-07
2.7499722603496627e-07
2.749659654085804e-07
2.749654852470925e-07
2.7495485721238626e-07
2.749546335518285e-07
2.749543076024886e-07
2.749539636771187e-07
2.7489178397178566e-07
2.7489175238012334e-07
2.748917359603117e-07
2.7489172996482216e-07
2.74881316597008e-07
2.7488127894037155e-07
2.74881272419979e-07
2.7488105958472004e-07
2.748807495779402e-07
