FECHA (YYMMDD);HORA (HHMM);;
190613;0900;0,100002;
190613;1000;0,0333342;
190613;1100;2,9147e-43;
190613;1200;1,56945e-43;
190613;1300;6,72623e-44;
190613;1400;6,72623e-44;
190613;1500;0;
190613;1600;0;
190613;1700;0,3;
190613;1800;0,0166667;
190613;1900;0,166667;
190613;2000;2,24208e-44;
190613;2100;0,0166677;
190613;2200;7,17465e-43;
190613;2300;6,95044e-43;
190614;0000;6,72623e-43;
190614;0100;6,50202e-43;
190614;0200;6,27782e-43;
190614;0300;6,05361e-43;
190614;0400;5,8294e-43;
190614;0500;5,60519e-43;
190614;0600;5,38099e-43;
190614;0700;5,15678e-43;
190614;0800;4,93257e-43;
190614;0900;4,70836e-43;
190614;1000;4,03574e-43;
190614;1100;3,13891e-43;
190614;1200;8,96831e-44;
190614;1300;6,72623e-44;
190614;1400;4,48416e-44;
190614;1500;2,24208e-44;
190614;1600;0;
190614;1700;6,95044e-43;
190614;1800;6,72623e-43;
190614;1900;6,05361e-43;
190614;2000;5,15678e-43;
190614;2100;4,93257e-43;
190614;2200;4,70836e-43;
190614;2300;4,48416e-43;
190615;0000;4,25995e-43;
190615;0100;4,03574e-43;
190615;0200;3,81153e-43;
190615;0300;3,58732e-43;
190615;0400;3,36312e-43;
190615;0500;3,13891e-43;
190615;0600;2,9147e-43;
190615;0700;2,69049e-43;
190615;0800;2,46629e-43;
190615;0900;2,24208e-43;
190615;1000;2,01787e-43;
190615;1100;0,0166668;
190615;1200;0;
190615;1300;4,25995e-43;
190615;1400;4,03574e-43;
190615;1500;3,81153e-43;
190615;1600;3,58732e-43;
190615;1700;3,36312e-43;
190615;1800;3,13891e-43;
190615;1900;2,9147e-43;
190615;2000;2,69049e-43;
190615;2100;2,46629e-43;
190615;2200;2,24208e-43;
190615;2300;2,01787e-43;
190616;0000;1,79366e-43;
190616;0100;1,56945e-43;
190616;0200;1,34525e-43;
190616;0300;1,12104e-43;
190616;0400;8,96831e-44;
190616;0500;6,72623e-44;
190616;0600;4,48416e-44;
190616;0700;2,24208e-44;
190616;0800;0;
190616;0900;4,70836e-43;
190616;1000;4,48416e-43;
190616;1100;4,03574e-43;
190616;1200;3,58732e-43;
190616;1300;3,36312e-43;
190616;1400;3,13891e-43;
190616;1500;2,9147e-43;
190616;1600;2,69049e-43;
190616;1700;2,46629e-43;
190616;1800;2,24208e-43;
190616;1900;2,01787e-43;
190616;2000;1,79366e-43;
190616;2100;1,56945e-43;
190616;2200;1,34525e-43;
190616;2300;1,12104e-43;
