FECHA (YYMMDD);HORA (HHMM);;
190614;1900;1008,03;
190614;2000;1009,19;
190614;2100;1010,02;
190614;2200;1010,19;
190614;2300;1010,02;
190615;0000;1010,44;
190615;0100;1011,02;
190615;0200;1011,02;
190615;0300;1011,02;
190615;0400;1011,01;
190615;0500;1010,01;
190615;0600;1010,01;
190615;0700;1010,01;
190615;0800;1010,01;
190615;0900;1011;
190615;1000;1011;
190615;1100;1011,78;
190615;1200;1012;
190615;1300;1011,25;
190615;1400;1010,92;
190615;1500;1010;
190615;1600;1010;
190615;1700;1010,08;
190615;1800;1011,01;
190615;1900;1011,01;
190615;2000;1011,01;
190615;2100;1011,01;
190615;2200;1011,01;
190615;2300;1011,01;
190616;0000;1011,01;
190616;0100;1010,26;
190616;0200;1010,01;
190616;0300;1010;
190616;0400;1010;
190616;0500;1009,33;
190616;0600;1009;
190616;0700;1009;
190616;0800;1009;
190616;0900;1009;
190616;1000;1009;
190616;1100;1008,5;
190616;1200;1008,17;
190616;1300;1007,25;
190616;1400;1006,08;
190616;1500;1005,17;
190616;1600;1005;
190616;1700;1005;
190616;1800;1005,01;
190616;1900;1005,01;
190616;2000;1005,01;
190616;2100;1005,01;
190616;2200;1005,01;
190616;2300;1005,08;
