0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2.5697292417569e-08,5.412552771125756e-08,1.879694383592304e-07,2.7237989315911412e-08,2.7496246390994e-08,3.4669368513665746e-09,6.668802892920304e-10,3.885967021742564e-07,1.1661028818470426e-07,1.4282560244423924e-07,3.183177805895371e-07,1.1451311969245269e-07,3.1119886666866925e-07,2.585014018285674e-07,1.1894665586059612e-07,7.524717294464418e-07,-1.0390365322739985e-12,1.2264717705624107e-08,3.1836007308243906e-08,-8.549936839804964e-13,-7.351765694286407e-15,4.031587809207495e-10,2.4559736615408617e-10,3.375413256009304e-08,9.249946556442926e-08,1.2804607745615115e-08
2.6867968233410238e-08,5.659128135588037e-08,1.965327501350738e-07,2.847885971803922e-08,2.874883289516864e-08,3.6248805236294227e-09,6.972614588303542e-10,4.062999867316805e-07,1.2192265547335194e-07,1.493321850245755e-07,3.328193169513846e-07,1.1972996897489346e-07,3.253761459318851e-07,2.702777685077072e-07,1.2436547408060497e-07,7.867519363174807e-07,-1.1290602343347402e-12,1.2823453254411002e-08,3.3286090477908377e-08,-9.292580756925306e-13,-7.469319207821226e-15,4.2152614572977134e-10,2.5678343696453593e-10,3.5291868267867294e-08,9.671345939756759e-08,1.3387948238659211e-08
2.8038680626775414e-08,5.905712606531922e-08,2.050961761358289e-07,2.971976131424764e-08,3.0001523286404296e-08,3.782825431084775e-09,7.276429727712982e-10,4.240034925057459e-07,1.2723515498508216e-07,1.5583902837906127e-07,3.4732111708141135e-07,1.2494691570943427e-07,3.3955359581457317e-07,2.8205455967143744e-07,1.2978440720264444e-07,8.210327517520378e-07,-1.1507087667776455e-12,1.3382207165905635e-08,3.473662087062219e-08,-9.47116871791635e-13,-7.497635221943131e-15,4.3989383897791936e-10,2.6797353288027506e-10,3.682962593451049e-08,1.0092750640528988e-07,1.3971294237338487e-08
2.9209403279819352e-08,6.152299710309675e-08,2.136596266753524e-07,3.096066213641179e-08,3.1254243955614416e-08,3.9407699266593435e-09,7.580236373927592e-10,4.4170704462620264e-07,1.32547691860435e-07,1.62345926274626e-07,3.6182298157921527e-07,1.3016387611600775e-07,3.537310780075271e-07,2.9383143707364465e-07,1.3520337151690015e-07,8.553137187279565e-07,-1.1517008391023847e-12,1.3940966362934859e-08,3.6187290981966955e-08,-9.47116815142802e-13,-9.798229954571875e-15,4.582554442242415e-10,2.791648891324084e-10,3.8367370796457054e-08,1.0514156165651042e-07,1.4554639868834296e-08
3.038012596463683e-08,6.398886736631934e-08,2.222230848909533e-07,3.220157248507988e-08,3.250696356764366e-08,4.098715182635476e-09,7.884052481498705e-10,4.594106127062823e-07,1.378602285040583e-07,1.6885284300028373e-07,3.7632485564489865e-07,1.3538085028178475e-07,3.679085757793091e-07,3.0560834755938964e-07,1.4062233690880166e-07,8.895947050539467e-07,-1.1541583241634418e-12,1.4499725431109728e-08,3.763794692438523e-08,-9.491440920668725e-13,-9.80144675059051e-15,4.766232298900222e-10,2.9035611702215435e-10,3.99051346063259e-08,1.093556235232807e-07,1.5137987437529147e-08
3.155075286968156e-08,6.645449902800074e-08,2.307862441662911e-07,3.3442401099203474e-08,3.3759411128373925e-08,4.25665720630396e-09,8.187859568952085e-10,4.771136016584758e-07,1.43172419611199e-07,1.753590768777003e-07,3.9082603990203375e-07,1.4059756929100232e-07,3.820856271164184e-07,3.173841511164338e-07,1.4604100237441443e-07,9.238740998770729e-07,-1.3343607784485754e-12,1.5058436394672178e-08,3.908743998649739e-08,-1.0978007841657701e-12,-1.0038352185371533e-14,4.949901555426339e-10,3.015368038883665e-10,4.144284085065037e-08,1.1356954600689894e-07,1.572132063392118e-08
3.2713105642607164e-08,6.890270796431678e-08,2.3928882677985333e-07,3.467445685259588e-08,3.5003027879422075e-08,4.413481641034416e-09,8.489517297786758e-10,4.946913528312244e-07,1.4844705226784877e-07,1.8181934314079903e-07,4.0522466476237084e-07,1.4577739400650444e-07,3.9616238231353224e-07,3.290767411828787e-07,1.5142134994032636e-07,9.5791104929692e-07,-1.4903289580656103e-12,1.5613198620481005e-08,4.052682285835185e-08,-1.2264662290351843e-12,-1.0241556349294408e-14,5.132271854196191e-10,3.1263969268936293e-10,4.296966968404911e-08,1.1775365770608484e-07,1.6300526519441207e-08
3.386169009955055e-08,7.132193205842772e-08,2.476905335682235e-07,3.589191070407342e-08,3.623198168514919e-08,4.568444574918568e-09,8.787595492186198e-10,5.120605434443389e-07,1.5365917005554312e-07,1.882031465310215e-07,4.1945253563391977e-07,1.50895793818409e-07,4.1007210931445854e-07,3.406308877912131e-07,1.5673790867580624e-07,9.91544337438507e-07,-1.5731534458718023e-12,1.6161390519057678e-08,4.194957480211477e-08,-1.294793586554957e-12,-1.0345208047960168e-14,5.312479455352777e-10,3.236149230973888e-10,4.447838554742588e-08,1.2188812530787878e-07,1.6872858240247e-08
3.502601907112545e-08,7.377431950903544e-08,2.5620739524218574e-07,3.7126052412588386e-08,3.7477787460612806e-08,4.725531371916341e-09,9.089759112983825e-10,5.296677970741693e-07,1.589427312219339e-07,1.9467446262711066e-07,4.338754216361797e-07,1.5608434953808594e-07,4.241724830789329e-07,3.5234342064409297e-07,1.6212734059704414e-07,1.0256386209960405e-06,-1.6510635900725813e-12,1.6717096975103718e-08,4.3391865035909084e-08,-1.3590654347495772e-12,-1.0446487488053095e-14,5.495156967478458e-10,3.3474092702572847e-10,4.600778014422349e-08,1.2607926012720695e-07,1.7453034214825633e-08
3.6187502802338334e-08,7.622071468657031e-08,2.6470343795260624e-07,3.835717794495998e-08,3.872055166463363e-08,4.88223414209631e-09,9.391184087078524e-10,5.472320101225429e-07,1.6421337965036086e-07,2.011299674066782e-07,4.4826305462013567e-07,1.6126022331872907e-07,4.382383884199595e-07,3.640273345480909e-07,1.6750360020196068e-07,1.0596495693853199e-06,-1.7257934569520827e-12,1.727144549897168e-08,4.483064838699267e-08,-1.4207139513884885e-12,-1.0543066303941151e-14,5.677387987078934e-10,3.458398999306573e-10,4.7533436266127984e-08,1.302601497611158e-07,1.8031791895403295e-08
