0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
3.4998818237023235e-09,6.999414715814707e-09,2.797926552448665e-08,2.9198457068329783e-09,2.9195219944431658e-09,-3.277129106944224e-16,-4.436997516058405e-16,4.0578956040062794e-08,1.3349283919802807e-08,1.5588582859724545e-08,4.0708570202897e-08,1.5509361000160476e-08,4.136898804581769e-08,2.0557996273896547e-08,1.339950858813746e-08,4.5793604593744874e-09,-3.3246021522311685e-13,1.929923487470149e-09,4.5797769435729195e-09,-2.7541499218214543e-13,-1.1147513551997934e-15,-3.5306570007202346e-15,-2.2161510598807286e-14,3.859881511737885e-09,1.4619635968945755e-08,1.6199680489233708e-09
3.499881800648587e-09,6.999414674319388e-09,2.797926531798816e-08,2.91984552180368e-09,2.9195219591431756e-09,-3.368704671471266e-16,-4.560987877055344e-16,4.057895570971789e-08,1.334928385444595e-08,1.5588582715194893e-08,4.0708569912906967e-08,1.550936072084255e-08,4.1368987749217533e-08,2.0557996058875027e-08,1.339950851435812e-08,4.579360398778518e-09,-3.324772057673018e-13,1.9299234768342674e-09,4.579776908975708e-09,-2.7541499058118466e-13,-1.1459028309269968e-15,-3.629326857908791e-15,-2.2161510515247624e-14,3.859881252560998e-09,1.4619635815850449e-08,1.6199680174331163e-09
3.4998816336988834e-09,6.999414373820119e-09,2.7979263822574983e-08,2.9198441818653644e-09,2.9195217035090602e-09,-4.031873177371819e-16,-5.458896656920237e-16,4.0578953317438326e-08,1.3349283381147057e-08,1.5588581668545364e-08,4.070856781286783e-08,1.5509358698088297e-08,4.136898560130943e-08,2.0557994501740078e-08,1.3399507980065602e-08,4.57935995995685e-09,-3.3260024726350035e-13,1.929923399811731e-09,4.579776658430897e-09,-2.754149789888531e-13,-1.3714944369543515e-15,-4.343870568017587e-15,-2.2161509893428498e-14,3.859879375663421e-09,1.4619634707170558e-08,1.6199677893881626e-09
3.4998795473115476e-09,6.9994039940407014e-09,2.797925089514106e-08,2.9198415564015534e-09,2.919513227213514e-09,-4.0318709419700155e-16,-5.458894433245104e-16,4.057893496620936e-08,1.3349270691132132e-08,1.5588556564334932e-08,4.0708542575947865e-08,1.5509347514550074e-08,4.136896779767265e-08,2.0557959013073882e-08,1.3399499289935414e-08,4.5793486280332e-09,-3.385003656640416e-13,1.929922046235707e-09,4.579772714673885e-09,-2.803117832138135e-13,-1.3714934391287016e-15,-4.343859986464566e-15,-2.255553590359216e-14,3.859877433872949e-09,1.4619628332169266e-08,1.6199672413379736e-09
3.499877744515886e-09,6.999395025117884e-09,2.7979239724848192e-08,2.9198392878029393e-09,2.919505903047497e-09,-4.0318690103831654e-16,-5.458892511781293e-16,4.057891910934149e-08,1.3349259725991955e-08,1.558853487238317e-08,4.070852076931818e-08,1.5509337851117405e-08,4.136895241396647e-08,2.0557928348158396e-08,1.3399491781000845e-08,4.579338836394687e-09,-3.435985159059849e-13,1.9299208766433078e-09,4.579769306969217e-09,-2.845429967315793e-13,-1.37149257690866e-15,-4.343850707216361e-15,-2.289600452344392e-14,3.859875756017282e-09,1.4619622823679554e-08,1.6199667677805636e-09
3.4998761623867953e-09,6.999387154003686e-09,2.797922992181332e-08,2.9198372968860733e-09,2.919499475370521e-09,-4.031867315199522e-16,-5.45889082547296e-16,4.057890519337377e-08,1.3349250103002247e-08,1.5588515835560203e-08,4.0708501631848946e-08,1.5509329370501713e-08,4.136893891324495e-08,2.0557901436674888e-08,1.3399485191171992e-08,4.579330243273829e-09,-3.4807264311363503e-13,1.9299198502112175e-09,4.5797663163745335e-09,-2.8825630408463807e-13,-1.3714918202053821e-15,-4.343842460639675e-15,-2.319479933284966e-14,3.859874283533273e-09,1.4619617989435646e-08,1.619966352187121e-09
3.4998746446314982e-09,6.999379603142147e-09,2.7979220517634155e-08,2.9198353869755908e-09,2.9194933092177467e-09,-4.0318656889791337e-16,-5.458889207763807e-16,4.057889184360403e-08,1.3349240871545736e-08,1.5588497573293144e-08,4.070848327302645e-08,1.5509321234937002e-08,4.1368925961826476e-08,2.0557875620144655e-08,1.3399478869465702e-08,4.579321999788964e-09,-3.5236472890876234e-13,1.9299188655421674e-09,4.579763447460486e-09,-2.918185278657869e-13,-1.3714910942838178e-15,-4.343834462801013e-15,-2.3481437072179222e-14,3.859872870960166e-09,1.4619613351882183e-08,1.619965953502863e-09
3.4998740022516823e-09,6.9993764072871266e-09,2.7979216537373542e-08,2.9198345786186253e-09,2.91949069943239e-09,-4.0318650005713926e-16,-5.458888522917931e-16,4.057888619339644e-08,1.3349236964389872e-08,1.558848984390387e-08,4.0708475502768687e-08,1.5509317791609803e-08,4.136892048021841e-08,2.0557864693459585e-08,1.3399476193842991e-08,4.579318510786456e-09,-3.5418132719875317e-13,1.9299184487872625e-09,4.579762233210775e-09,-2.9332621726859486e-13,-1.3714907869428725e-15,-4.343831042290442e-15,-2.360275471388813e-14,3.859872273097343e-09,1.4619611389066269e-08,1.6199657847621989e-09
3.4998726500973123e-09,6.999369680283799e-09,2.7979208159262664e-08,2.9198328770965305e-09,2.9194852060562036e-09,-4.0318635517616035e-16,-5.45888708168306e-16,4.0578874300188697e-08,1.334922874015985e-08,1.5588473574197208e-08,4.070845914703641e-08,1.5509310543698378e-08,4.136890894189891e-08,2.055784169371937e-08,1.339947056188633e-08,4.579311166738577e-09,-3.5800511018571925e-13,1.929917571553937e-09,4.579759677320149e-09,-2.964997746549914e-13,-1.3714901402073494e-15,-4.343823811484295e-15,-2.3858118050293672e-14,3.8598710146468265e-09,1.4619607257505247e-08,1.6199654295773997e-09
3.499871436811669e-09,6.99936364415065e-09,2.7979200641591617e-08,2.9198313503237315e-09,2.9194802768559563e-09,-4.031862251724583e-16,-5.45888578843577e-16,4.05788636284242e-08,1.3349221360567938e-08,1.5588458975408355e-08,4.0708444471053953e-08,1.5509304040154577e-08,4.1368898588575374e-08,2.055782105607839e-08,1.3399465508338436e-08,4.579304576936409e-09,-3.6143618531925367e-13,1.9299167844137138e-09,4.579757383923425e-09,-2.9934740454579034e-13,-1.3714895598751012e-15,-4.343817263962297e-15,-2.4087255321334185e-14,3.859869885440357e-09,1.4619603550259233e-08,1.619965110870378e-09
