FECHA (YYMMDD);HORA (HHMM);;
171213;0700;0;
171213;0800;0;
171213;0900;0,3;
171213;1000;1,1;
171213;1100;0,9;
171213;1200;1,3;
171213;1300;1,1;
171213;1400;2,2;
171213;1500;2,3;
171213;1600;1,9;
171213;1700;2,7;
171213;1800;3,3;
171213;1900;2,9;
171213;2000;2,4;
171213;2100;1,6;
171213;2200;1,5;
171213;2300;0,9;
171214;0000;0,8;
171214;0100;1,5;
171214;0200;0,8;
171214;0300;0,6;
171214;0400;1,2;
171214;0500;0,8;
171214;0600;0,4;
171214;0700;0,5;
171214;0800;0,8;
171214;0900;1,3;
171214;1000;1,3;
171214;1100;1;
171214;1200;1,1;
171214;1300;1,5;
171214;1400;2;
171214;1500;3,1;
171214;1600;2;
171214;1700;1;
171214;1800;0,7;
171214;1900;0,5;
171214;2000;0,6;
171214;2100;0,9;
171214;2200;0,9;
171214;2300;1,3;
171215;0000;0,8;
171215;0100;0,6;
171215;0200;0,5;
171215;0300;0,5;
171215;0400;0,5;
171215;0500;1,3;
171215;0600;1;
171215;0700;1;
171215;0800;1,2;
171215;0900;0,9;
171215;1000;0,9;
171215;1100;1,2;
171215;1200;1,6;
171215;1300;2,5;
171215;1400;3,2;
171215;1500;3,4;
171215;1600;3,3;
171215;1700;3,8;
171215;1800;4,7;
171215;1900;3,4;
171215;2000;1,5;
171215;2100;1;
171215;2200;1,3;
171215;2300;0,8;
171216;0000;0,6;
171216;0100;0,8;
171216;0200;0,5;
171216;0300;0,3;
171216;0400;1,3;
171216;0500;3,2;
171216;0600;3;
171216;0700;4,2;
171216;0800;4,9;
171216;0900;5,4;
171216;1000;5,1;
171216;1100;5,2;
171216;1200;5;
171216;1300;2,4;
171216;1400;4,2;
171216;1500;5,9;
171216;1600;6;
171216;1700;5,9;
171216;1800;5,5;
171216;1900;5,3;
171216;2000;4,3;
171216;2100;2;
171216;2200;0,6;
171216;2300;0,5;
171217;0000;0,7;
171217;0100;0,3;
171217;0200;0,7;
171217;0300;0,7;
171217;0400;0,2;
171217;0500;0,2;
171217;0600;0,2;
171217;0700;0,8;
171217;0800;0,9;
171217;0900;2,2;
171217;1000;2,7;
171217;1100;3,1;
171217;1200;3,8;
171217;1300;3,8;
171217;1400;4,1;
171217;1500;4,4;
171217;1600;5,3;
171217;1700;5;
171217;1800;4,6;
171217;1900;3,6;
171217;2000;2,6;
171217;2100;1,7;
171217;2200;1,4;
171217;2300;0,7;
171218;0000;0,4;
171218;0100;0,3;
171218;0200;0,4;
171218;0300;0,1;
171218;0400;0,3;
171218;0500;0,2;
171218;0600;0,4;
171218;0700;0,9;
171218;0800;2,1;
171218;0900;1,9;
171218;1000;2,8;
171218;1100;2,6;
171218;1200;3,4;
171218;1300;2,9;
171218;1400;2,9;
171218;1500;2,9;
171218;1600;3,2;
171218;1700;4;
171218;1800;3,6;
171218;1900;3;
171218;2000;2,6;
171218;2100;2;
171218;2200;1,7;
171218;2300;1,2;
171219;0000;1;
171219;0100;0,8;
171219;0200;0,5;
171219;0300;0,3;
171219;0400;0,4;
171219;0500;0,6;
171219;0600;0,9;
171219;0700;0,8;
171219;0800;0,9;
171219;0900;1,2;
171219;1000;1,4;
171219;1100;1,8;
171219;1200;2,3;
171219;1300;2,6;
171219;1400;3,2;
171219;1500;3,7;
171219;1600;3,7;
171219;1700;4;
171219;1800;3,4;
171219;1900;2,7;
171219;2000;2,1;
171219;2100;1,9;
171219;2200;1,4;
171219;2300;1;
171220;0000;0,9;
171220;0100;0,8;
171220;0200;0,5;
171220;0300;1,1;
171220;0400;0,8;
171220;0500;0,7;
171220;0600;0,3;
171220;0700;0,5;
171220;0800;1,2;
171220;0900;1;
171220;1000;1,1;
171220;1100;1,6;
171220;1200;2,5;
171220;1300;2,5;
171220;1400;4,5;
171220;1500;3,9;
171220;1600;3,8;
171220;1700;3,5;
171220;1800;2,9;
171220;1900;3;
171220;2000;2,4;
171220;2100;2,7;
171220;2200;0,9;
171220;2300;0,3;
171221;0000;0,4;
171221;0100;0,3;
171221;0200;0,1;
171221;0300;0,2;
171221;0400;0;
171221;0500;;
171221;0600;;
171221;0700;0,3;
171221;0800;0,3;
171221;0900;1,3;
171221;1000;1,8;
171221;1100;2,6;
171221;1200;3;
171221;1300;2,9;
171221;1400;3,2;
171221;1500;3,7;
171221;1600;4,4;
171221;1700;4,5;
171221;1800;4,6;
171221;1900;4,4;
171221;2000;3,9;
171221;2100;1,9;
171221;2200;0,7;
171221;2300;0,6;
171222;0000;0;
171222;0100;0,1;
171222;0200;0,5;
171222;0300;0,8;
171222;0400;0,9;
171222;0500;1,3;
171222;0600;1,1;
171222;0700;0,8;
171222;0800;0,8;
171222;0900;0,4;
171222;1000;1,3;
171222;1100;2,5;
171222;1200;2,9;
171222;1300;3,6;
171222;1400;3,9;
171222;1500;4,4;
171222;1600;4,2;
171222;1700;4,2;
171222;1800;4,1;
171222;1900;4,5;
171222;2000;4,3;
171222;2100;2,9;
171222;2200;1,8;
171222;2300;0,8;
171223;0000;0,4;
171223;0100;0,5;
171223;0200;0,4;
171223;0300;0,2;
171223;0400;0,3;
171223;0500;0,2;
171223;0600;0,1;
171223;0700;1,2;
171223;0800;2;
171223;0900;2,7;
171223;1000;3,2;
171223;1100;3,1;
171223;1200;3,5;
171223;1300;3,6;
171223;1400;3,6;
171223;1500;4,8;
171223;1600;5,1;
171223;1700;4,9;
171223;1800;4,3;
171223;1900;3,9;
171223;2000;2,7;
171223;2100;1,6;
171223;2200;1,4;
171223;2300;1,2;
171224;0000;1,3;
171224;0100;1;
171224;0200;0,4;
171224;0300;0,4;
171224;0400;0,3;
171224;0500;0,7;
171224;0600;0,7;
171224;0700;0,8;
171224;0800;1;
171224;0900;1,3;
171224;1000;1,4;
171224;1100;1,4;
171224;1200;2,1;
171224;1300;2,3;
171224;1400;2,8;
171224;1500;3,6;
171224;1600;4;
171224;1700;4,4;
171224;1800;4,8;
171224;1900;3,9;
171224;2000;2,5;
171224;2100;2,1;
171224;2200;1,7;
171224;2300;2;
171225;0000;1,5;
171225;0100;0,8;
171225;0200;0,8;
171225;0300;0,7;
171225;0400;0,8;
171225;0500;1,6;
171225;0600;1,4;
171225;0700;1,5;
171225;0800;1,2;
171225;0900;0,7;
171225;1000;1,6;
171225;1100;1,8;
171225;1200;2,2;
171225;1300;3;
171225;1400;3,8;
171225;1500;3,6;
171225;1600;3,5;
171225;1700;3,7;
171225;1800;3,2;
171225;1900;4,2;
171225;2000;3,2;
171225;2100;2,9;
171225;2200;1,9;
171225;2300;0,9;
171226;0000;0,3;
171226;0100;0,5;
171226;0200;0,7;
171226;0300;1,5;
171226;0400;1,6;
171226;0500;1,2;
171226;0600;1,2;
171226;0700;0,8;
171226;0800;1;
171226;0900;1,2;
171226;1000;0,9;
171226;1100;1,9;
171226;1200;2,1;
171226;1300;2,6;
171226;1400;3,5;
171226;1500;3,4;
171226;1600;3,4;
171226;1700;3,4;
171226;1800;3,6;
171226;1900;3,2;
171226;2000;2,4;
171226;2100;1,4;
171226;2200;1,3;
171226;2300;0,9;
171227;0000;0,6;
171227;0100;0,5;
171227;0200;0,4;
171227;0300;0,7;
171227;0400;0,3;
171227;0500;0,1;
171227;0600;0;
171227;0700;0;
171227;0800;0,7;
171227;0900;0,7;
171227;1000;1,5;
171227;1100;1,9;
171227;1200;1,6;
171227;1300;2,6;
171227;1400;3,1;
171227;1500;3,1;
171227;1600;3,7;
171227;1700;4,3;
171227;1800;3,9;
171227;1900;3,1;
171227;2000;2,4;
171227;2100;2;
171227;2200;0,7;
171227;2300;0,4;
171228;0000;0,4;
171228;0100;0,4;
171228;0200;0,8;
171228;0300;1,1;
171228;0400;1,4;
171228;0500;0,4;
171228;0600;0,3;
171228;0700;0,5;
171228;0800;0,7;
171228;0900;0,8;
171228;1000;0,8;
171228;1100;2;
171228;1200;1,9;
171228;1300;2,9;
171228;1400;4,1;
171228;1500;4,3;
171228;1600;4,6;
171228;1700;4,2;
171228;1800;3,8;
171228;1900;3,2;
171228;2000;2,3;
171228;2100;0,5;
171228;2200;0,5;
171228;2300;0,3;
171229;0000;0,6;
171229;0100;;
171229;0200;0,2;
171229;0300;0,7;
171229;0400;0,7;
171229;0500;1;
171229;0600;0,6;
171229;0700;0,8;
171229;0800;1;
171229;0900;2,7;
171229;1000;3,7;
171229;1100;4,2;
171229;1200;4,6;
171229;1300;4,7;
171229;1400;4,1;
171229;1500;3,2;
171229;1600;3,4;
171229;1700;2,9;
171229;1800;2,5;
171229;1900;2,5;
171229;2000;1,4;
171229;2100;2,5;
171229;2200;1,7;
171229;2300;0,5;
171230;0000;0,2;
171230;0100;0,5;
171230;0200;1,2;
171230;0300;1;
171230;0400;2,4;
171230;0500;1,6;
171230;0600;0,9;
171230;0700;1,4;
171230;0800;1,6;
171230;0900;0,9;
171230;1000;1,4;
171230;1100;1,6;
171230;1200;1,7;
171230;1300;2,2;
171230;1400;2,2;
171230;1500;2,8;
171230;1600;3,2;
171230;1700;3,5;
171230;1800;3,8;
171230;1900;3,8;
171230;2000;3,4;
171230;2100;2;
171230;2200;1,1;
171230;2300;0,9;
171231;0000;0,9;
171231;0100;0,8;
171231;0200;0,3;
171231;0300;0,7;
171231;0400;0,8;
171231;0500;0,4;
171231;0600;0,5;
171231;0700;0,5;
171231;0800;1,3;
171231;0900;1,8;
171231;1000;2,2;
171231;1100;2,7;
171231;1200;3,6;
171231;1300;2,9;
171231;1400;2,8;
171231;1500;3,5;
171231;1600;3,5;
171231;1700;3,9;
171231;1800;4;
171231;1900;3,8;
171231;2000;2,9;
171231;2100;1,5;
171231;2200;1,5;
171231;2300;1,1;
180101;0000;0,8;
