FECHA (YYMMDD);HORA (HHMM);;
190301;0100;6,72623e-43;
190301;0200;6,50202e-43;
190301;0300;6,27782e-43;
190301;0400;6,05361e-43;
190301;0500;5,8294e-43;
190301;0600;5,60519e-43;
190301;0700;5,38099e-43;
190301;0800;0;
190301;0900;0;
190301;1000;0;
190301;1100;4,48416e-44;
190301;1200;0;
190301;1300;8,96831e-44;
190301;1400;6,72623e-44;
190301;1500;2,24208e-44;
190301;1600;0;
190301;1700;5,60519e-43;
190301;1800;5,38099e-43;
190301;1900;4,48416e-43;
190301;2000;0;
190301;2100;0;
190301;2200;0;
190301;2300;0;
190302;0000;0;
190302;0100;0;
190302;0200;0;
190302;0300;2,24208e-44;
190302;0400;0;
190302;0500;0;
190302;0600;2,01787e-43;
190302;0700;1,79366e-43;
190302;0800;1,56945e-43;
190302;0900;1,34525e-43;
190302;1000;1,12104e-43;
190302;1100;6,72623e-44;
190302;1200;0;
190302;1300;4,48416e-43;
190302;1400;4,25995e-43;
190302;1500;4,03574e-43;
190302;1600;3,81153e-43;
190302;1700;3,58732e-43;
190302;1800;3,36312e-43;
190302;1900;3,13891e-43;
190302;2000;2,9147e-43;
190302;2100;2,69049e-43;
190302;2200;2,46629e-43;
190302;2300;2,24208e-43;
190303;0000;2,01787e-43;
190303;0100;1,79366e-43;
190303;0200;1,56945e-43;
190303;0300;1,34525e-43;
190303;0400;1,12104e-43;
190303;0500;8,96831e-44;
190303;0600;6,72623e-44;
190303;0700;4,48416e-44;
190303;0800;2,24208e-44;
190303;0900;5,15678e-43;
190303;1000;4,93257e-43;
190303;1100;3,81153e-43;
190303;1200;3,58732e-43;
190303;1300;3,36312e-43;
190303;1400;3,13891e-43;
190303;1500;2,9147e-43;
190303;1600;2,69049e-43;
190303;1700;2,46629e-43;
190303;1800;2,24208e-43;
190303;1900;2,01787e-43;
190303;2000;1,79366e-43;
190303;2100;0;
190303;2200;0;
190303;2300;0;
190304;0000;0;
190304;0100;0;
190304;0200;0;
190304;0300;2,24208e-44;
190304;0400;0;
190304;0500;0,0166667;
190304;0600;1,09862e-42;
190304;0700;0,0166681;
190304;0800;0;
190304;0900;0,366667;
190304;1000;0,0166667;
190304;1100;2,24208e-44;
190304;1200;0;
190304;1300;5,8294e-43;
190304;1400;0,0166675;
190304;1500;5,15678e-43;
190304;1600;3,58732e-43;
190304;1700;2,01787e-43;
190304;1800;1,56945e-43;
190304;1900;1,34525e-43;
190304;2000;1,12104e-43;
190304;2100;0;
190304;2200;0;
190304;2300;0;
190305;0000;0;
190305;0100;0;
190305;0200;0;
190305;0300;2,24208e-44;
190305;0400;0;
190305;0500;0;
190305;0600;0;
190305;0700;0;
190305;0800;0;
190305;0900;0;
190305;1000;6,72623e-44;
190305;1100;4,48416e-44;
190305;1200;0;
190305;1300;0;
190305;1400;1,34525e-43;
190305;1500;1,12104e-43;
190305;1600;8,96831e-44;
190305;1700;6,72623e-44;
190305;1800;4,48416e-44;
190305;1900;0;
190305;2000;0;
190305;2100;0;
190305;2200;0;
190305;2300;0;
190306;0000;0;
190306;0100;0;
190306;0200;0;
190306;0300;2,24208e-44;
190306;0400;0;
190306;0500;0;
190306;0600;0;
190306;0700;0;
190306;0800;0;
190306;0900;0;
190306;1000;2,24208e-44;
190306;1100;2,24208e-43;
190306;1200;1,79366e-43;
190306;1300;1,34525e-43;
190306;1400;1,12104e-43;
190306;1500;0,0500002;
190306;1600;0,233333;
190306;1700;0,0833334;
190306;1800;0;
190306;1900;5,60519e-43;
190306;2000;0,133339;
190306;2100;0,0166667;
190306;2200;0,0333346;
190306;2300;0,25001;
190307;0000;0,316677;
190307;0100;0,233338;
190307;0200;0,0166672;
190307;0300;3,81153e-43;
190307;0400;3,58732e-43;
190307;0500;3,36312e-43;
190307;0600;3,13891e-43;
190307;0700;2,9147e-43;
190307;0800;0,0166671;
190307;0900;1,79366e-43;
190307;1000;0;
190307;1100;4,48416e-44;
190307;1200;0,0166667;
190307;1300;8,7441e-43;
190307;1400;8,51989e-43;
190307;1500;8,29569e-43;
190307;1600;6,50202e-43;
190307;1700;4,70836e-43;
190307;1800;3,58732e-43;
190307;1900;3,36312e-43;
190307;2000;0;
190307;2100;0;
190307;2200;0;
190307;2300;0;
190308;0000;0;
190308;0100;0;
190308;0200;0;
190308;0300;2,24208e-44;
190308;0400;0;
190308;0500;1,12104e-43;
190308;0600;8,96831e-44;
190308;0700;0;
190308;0800;2,24208e-44;
190308;0900;0;
190308;1000;6,72623e-44;
190308;1100;2,24208e-44;
190308;1200;0;
190308;1300;0;
190308;1400;4,48416e-43;
190308;1500;0;
190308;1600;0;
190308;1700;0;
190308;1800;0;
190308;1900;0;
190308;2000;0;
190308;2100;0;
190308;2200;1,34525e-43;
190308;2300;0;
190309;0000;8,96831e-44;
190309;0100;6,72623e-44;
190309;0200;4,48416e-44;
190309;0300;2,24208e-44;
190309;0400;0;
190309;0500;5,60519e-43;
190309;0600;5,38099e-43;
190309;0700;0;
190309;0800;0;
190309;0900;0;
190309;1000;0;
190309;1100;4,48416e-44;
190309;1200;0;
190309;1300;0;
190309;1400;0;
190309;1500;0;
190309;1600;0;
190309;1700;2,24208e-44;
190309;1800;0;
190309;1900;0;
190309;2000;0;
190309;2100;0;
190309;2200;2,24208e-44;
190309;2300;0;
190310;0000;0;
190310;0100;0;
190310;0200;0;
190310;0300;0;
190310;0400;0;
190310;0500;0;
190310;0600;0;
190310;0700;0;
190310;0800;0;
190310;0900;0;
190310;1000;0;
190310;1100;4,48416e-44;
190310;1200;2,24208e-44;
190310;1300;0;
190310;1400;0;
190310;1500;0;
190310;1600;0;
190310;1700;2,24208e-44;
190310;1800;0;
190310;1900;0;
190310;2000;0;
190310;2100;0;
190310;2200;2,24208e-44;
190310;2300;0;
190311;0000;0;
190311;0100;0;
190311;0200;0;
190311;0300;5,15678e-43;
190311;0400;0;
190311;0500;4,70836e-43;
190311;0600;4,48416e-43;
190311;0700;0;
