FECHA (YYMMDD);HORA (HHMM);;
190901;0100;5,38099e-43;
190901;0200;5,15678e-43;
190901;0300;4,93257e-43;
190901;0400;4,70836e-43;
190901;0500;4,48416e-43;
190901;0600;4,25995e-43;
190901;0700;4,03574e-43;
190901;0800;3,81153e-43;
190901;0900;3,36312e-43;
190901;1000;2,9147e-43;
190901;1100;2,9147e-43;
190901;1200;2,24208e-43;
190901;1300;1,79366e-43;
190901;1400;1,56945e-43;
190901;1500;1,12104e-43;
190901;1600;1,12104e-43;
190901;1700;8,96831e-44;
190901;1800;6,72623e-44;
190901;1900;4,48416e-44;
190901;2000;2,24208e-44;
190901;2100;6,05361e-43;
190901;2200;5,8294e-43;
190901;2300;5,60519e-43;
190902;0000;5,38099e-43;
190902;0100;5,15678e-43;
190902;0200;4,93257e-43;
190902;0300;4,70836e-43;
190902;0400;4,48416e-43;
190902;0500;4,03574e-43;
190902;0600;4,03574e-43;
190902;0700;3,81153e-43;
190902;0800;3,58732e-43;
190902;0900;2,9147e-43;
190902;1000;2,46629e-43;
190902;1100;2,46629e-43;
190902;1200;1,12104e-43;
190902;1300;6,72623e-44;
190902;1400;4,48416e-44;
190902;1500;0;
190902;1600;0;
190902;1700;6,27782e-43;
190902;1800;6,05361e-43;
190902;1900;5,60519e-43;
190902;2000;5,38099e-43;
190902;2100;5,15678e-43;
190902;2200;4,93257e-43;
190902;2300;4,70836e-43;
190903;0000;4,48416e-43;
190903;0100;4,25995e-43;
190903;0200;4,03574e-43;
190903;0300;3,81153e-43;
190903;0400;3,58732e-43;
190903;0500;3,13891e-43;
190903;0600;3,13891e-43;
190903;0700;2,9147e-43;
190903;0800;2,69049e-43;
190903;0900;2,24208e-43;
190903;1000;2,01787e-43;
190903;1100;1,56945e-43;
190903;1200;0;
190903;1300;4,25995e-43;
190903;1400;4,03574e-43;
190903;1500;3,58732e-43;
190903;1600;3,58732e-43;
190903;1700;3,36312e-43;
190903;1800;3,13891e-43;
190903;1900;2,9147e-43;
190903;2000;2,69049e-43;
190903;2100;2,46629e-43;
190903;2200;2,24208e-43;
190903;2300;2,01787e-43;
190904;0000;1,79366e-43;
190904;0100;1,56945e-43;
190904;0200;1,34525e-43;
190904;0300;1,12104e-43;
190904;0400;8,96831e-44;
190904;0500;4,48416e-44;
190904;0600;4,48416e-44;
190904;0700;2,24208e-44;
190904;0800;0;
190904;0900;5,60519e-43;
190904;1000;5,38099e-43;
190904;1100;4,93257e-43;
190904;1200;4,03574e-43;
190904;1300;3,36312e-43;
190904;1400;3,13891e-43;
190904;1500;2,9147e-43;
190904;1600;2,69049e-43;
190904;1700;2,46629e-43;
190904;1800;2,24208e-43;
190904;1900;2,01787e-43;
190904;2000;1,79366e-43;
190904;2100;1,56945e-43;
190904;2200;1,34525e-43;
190904;2300;1,12104e-43;
190905;0000;8,96831e-44;
190905;0100;6,72623e-44;
190905;0200;4,48416e-44;
190905;0300;2,24208e-44;
190905;0400;0;
190905;0500;1,09862e-42;
190905;0600;1,09862e-42;
190905;0700;1,0762e-42;
190905;0800;1,05378e-42;
190905;0900;9,86514e-43;
190905;1000;9,41673e-43;
190905;1100;8,96831e-43;
190905;1200;7,84727e-43;
190905;1300;5,8294e-43;
190905;1400;5,38099e-43;
190905;1500;4,93257e-43;
190905;1600;4,93257e-43;
190905;1700;4,03574e-43;
