FECHA (YYMMDD);HORA (HHMM);;
181212;1000;1,94354;
181212;1100;2,34801;
181212;1200;2,06984;
181212;1300;2,53063;
181212;1400;2,49831;
181212;1500;3,10576;
181212;1600;3,35411;
181212;1700;3,68338;
181212;1800;3,80305;
181212;1900;3,84785;
181212;2000;2,4843;
181212;2100;1,64329;
181212;2200;0,773348;
181212;2300;0,661717;
181213;0000;0,414664;
181213;0100;0,576979;
181213;0200;0,380412;
181213;0300;0,708602;
181213;0400;0,555608;
181213;0500;0,597369;
181213;0600;0,66531;
181213;0700;1,03117;
181213;0800;1,09217;
181213;0900;1,95769;
181213;1000;3,06073;
181213;1100;3,26003;
181213;1200;4,15264;
181213;1300;4,58099;
181213;1400;4,44324;
181213;1500;2,25415;
181213;1600;3,06167;
181213;1700;2,53885;
181213;1800;2,83431;
181213;1900;1,61097;
181213;2000;1,21722;
181213;2100;1,57507;
181213;2200;1,60876;
181213;2300;1,9637;
181214;0000;1,94655;
181214;0100;1,749;
181214;0200;2,06055;
181214;0300;2,42438;
181214;0400;2,16428;
181214;0500;1,70632;
181214;0600;1,83548;
181214;0700;1,76366;
181214;0800;1,72692;
181214;0900;1,35674;
181214;1000;1,51023;
181214;1100;2,40435;
181214;1200;3,08095;
181214;1300;3,29742;
181214;1400;3,24381;
181214;1500;2,9153;
181214;1600;3,16078;
181214;1700;3,54832;
181214;1800;3,19887;
181214;1900;3,78956;
181214;2000;3,43781;
181214;2100;2,10028;
181214;2200;0,33932;
181214;2300;0,531483;
181215;0000;0,675458;
181215;0100;0,620068;
181215;0200;;
181215;0300;0,483488;
181215;0400;;
181215;0500;;
181215;0600;0,349433;
181215;0700;0,248852;
181215;0800;0,542009;
181215;0900;0,985904;
181215;1000;1,33453;
181215;1100;2,05667;
181215;1200;1,76485;
181215;1300;1,60891;
181215;1400;2,2819;
181215;1500;2,05609;
181215;1600;2,52778;
181215;1700;2,75841;
181215;1800;2,90214;
181215;1900;2,9789;
181215;2000;2,59747;
181215;2100;1,10833;
181215;2200;0,77592;
181215;2300;0,691648;
181216;0000;0,267167;
181216;0100;;
181216;0200;0,326893;
181216;0300;0,659511;
181216;0400;0,23181;
181216;0500;0,449794;
181216;0600;0,728333;
181216;0700;0,732501;
181216;0800;1,00445;
181216;0900;0,952907;
181216;1000;1,30313;
181216;1100;1,15897;
181216;1200;1,97733;
181216;1300;2,02086;
181216;1400;2,77334;
181216;1500;3,89466;
181216;1600;4,31629;
181216;1700;3,95873;
181216;1800;3,54959;
181216;1900;3,82056;
181216;2000;3,29797;
181216;2100;1,5314;
181216;2200;1,05929;
181216;2300;0,558528;
181217;0000;0,313465;
181217;0100;0,367623;
181217;0200;0,188405;
181217;0300;0,519211;
181217;0400;0,372077;
181217;0500;0,545759;
181217;0600;0,493276;
181217;0700;1,17396;
181217;0800;2,37588;
181217;0900;2,54384;
181217;1000;2,73089;
181217;1100;2,61166;
181217;1200;2,62883;
181217;1300;3,14686;
181217;1400;2,80164;
181217;1500;3,05866;
181217;1600;3,92812;
181217;1700;4,47642;
181217;1800;4,59719;
181217;1900;4,16145;
181217;2000;2,14588;
181217;2100;1,4081;
181217;2200;1,31128;
181217;2300;1,04834;
181218;0000;0,701139;
181218;0100;1,20169;
181218;0200;0,411683;
181218;0300;0,603508;
181218;0400;0,364731;
181218;0500;0,205061;
181218;0600;0,254466;
181218;0700;0,411601;
181218;0800;1,06002;
181218;0900;1,78917;
181218;1000;1,87706;
181218;1100;2,35723;
181218;1200;2,43967;
181218;1300;2,9491;
181218;1400;3,10654;
181218;1500;2,9279;
181218;1600;3,30369;
181218;1700;2,96519;
181218;1800;3,45399;
181218;1900;2,41892;
181218;2000;2,09905;
181218;2100;2,2796;
181218;2200;1,59312;
181218;2300;1,34664;
181219;0000;1,03319;
181219;0100;1,28685;
181219;0200;1,10675;
181219;0300;0,980073;
181219;0400;1,00268;
181219;0500;1,30209;
181219;0600;0,940331;
181219;0700;1,00043;
181219;0800;1,0599;
181219;0900;1,95748;
181219;1000;1,76516;
181219;1100;1,85114;
181219;1200;1,82157;
181219;1300;2,29333;
181219;1400;3,4428;
181219;1500;3,48403;
181219;1600;2,18967;
181219;1700;4,29047;
181219;1800;4,6391;
181219;1900;4,44072;
181219;2000;4,72834;
181219;2100;2,83834;
181219;2200;2,84444;
181219;2300;2,011;
181220;0000;0,966737;
181220;0100;0,693205;
181220;0200;0,476002;
181220;0300;0,535385;
181220;0400;0,190389;
181220;0500;0,551732;
181220;0600;0,998851;
181220;0700;2,05002;
181220;0800;1,86944;
181220;0900;2,08543;
181220;1000;1,87129;
181220;1100;2,34765;
181220;1200;2,54366;
181220;1300;2,92343;
181220;1400;2,64556;
181220;1500;2,82681;
181220;1600;3,69726;
181220;1700;3,72117;
181220;1800;4,14713;
181220;1900;2,94992;
181220;2000;2,33512;
181220;2100;1,85561;
181220;2200;1,5651;
181220;2300;1,24931;
181221;0000;0,905902;
181221;0100;1,3457;
181221;0200;1,14733;
181221;0300;1,11882;
181221;0400;0,733741;
181221;0500;1,07811;
181221;0600;0,933715;
181221;0700;0,681382;
181221;0800;0,968226;
181221;0900;1,07813;
181221;1000;0,815788;
181221;1100;1,34389;
181221;1200;1,77061;
181221;1300;2,26613;
181221;1400;2,97633;
181221;1500;3,89635;
181221;1600;3,84598;
181221;1700;3,66121;
181221;1800;3,11279;
181221;1900;3,01376;
