FECHA (YYMMDD);HORA (HHMM);;
190912;1600;221,367;
190912;1700;217,375;
190912;1800;217,585;
190912;1900;229,126;
190912;2000;245,753;
190912;2100;264,873;
190912;2200;300,785;
190912;2300;334,634;
190913;0000;333,628;
190913;0100;353,461;
190913;0200;345,738;
190913;0300;358,453;
190913;0400;4,2992;
190913;0500;316,849;
190913;0600;351,559;
190913;0700;284,172;
190913;0800;324,287;
190913;0900;247,544;
190913;1000;235,049;
190913;1100;202,923;
190913;1200;219,071;
190913;1300;220,292;
190913;1400;193,839;
190913;1500;180,835;
190913;1600;209,853;
190913;1700;196,836;
190913;1800;215,939;
190913;1900;220,31;
190913;2000;218,014;
190913;2100;221,608;
190913;2200;252,29;
190913;2300;259,767;
190914;0000;255,61;
190914;0100;263,773;
190914;0200;272,114;
190914;0300;306,789;
190914;0400;266,99;
190914;0500;267,839;
190914;0600;334,475;
190914;0700;304,706;
190914;0800;290,589;
190914;0900;278,041;
190914;1000;341,957;
190914;1100;319,509;
190914;1200;339,354;
190914;1300;346,781;
190914;1400;222,871;
190914;1500;229,506;
190914;1600;236,861;
190914;1700;235,928;
190914;1800;267,518;
190914;1900;310,087;
190914;2000;339,119;
190914;2100;348,719;
190914;2200;347,213;
190914;2300;344,27;
190915;0000;263,768;
190915;0100;268,264;
190915;0200;284,581;
190915;0300;284,309;
190915;0400;251,388;
190915;0500;288,204;
190915;0600;295,183;
190915;0700;327,679;
190915;0800;282,013;
190915;0900;271,374;
190915;1000;262,571;
190915;1100;265,771;
190915;1200;239,207;
190915;1300;197,101;
190915;1400;304,938;
190915;1500;248,105;
190915;1600;225,704;
190915;1700;226,392;
190915;1800;228,07;
190915;1900;240,743;
190915;2000;266,342;
190915;2100;306,787;
190915;2200;36,6864;
190915;2300;43,2311;
190916;0000;28,4415;
190916;0100;29,9366;
190916;0200;35,1391;
190916;0300;106,293;
190916;0400;74,23;
190916;0500;74,1216;
190916;0600;89,1896;
190916;0700;11,9391;
190916;0800;318,748;
190916;0900;244,772;
190916;1000;219,302;
190916;1100;214,408;
190916;1200;197,61;
190916;1300;185,691;
190916;1400;185,541;
190916;1500;198,667;
190916;1600;197,435;
190916;1700;199,519;
190916;1800;230,934;
190916;1900;236,948;
190916;2000;232,358;
190916;2100;241,987;
190916;2200;241,256;
190916;2300;227,919;
190917;0000;258,734;
190917;0100;295,051;
190917;0200;246,456;
190917;0300;244,519;
190917;0400;244,38;
190917;0500;234,823;
190917;0600;232,736;
190917;0700;273,46;
190917;0800;268,679;
190917;0900;264,981;
190917;1000;231,119;
190917;1100;188,123;
190917;1200;196,928;
190917;1300;196,775;
190917;1400;211,487;
190917;1500;206,032;
190917;1600;208,553;
190917;1700;226,9;
190917;1800;227,899;
190917;1900;239,63;
190917;2000;241,278;
190917;2100;251,738;
190917;2200;284,542;
190917;2300;318,091;
190918;0000;281,177;
190918;0100;296,03;
190918;0200;288,094;
190918;0300;316,79;
190918;0400;316,492;
190918;0500;278,832;
190918;0600;262,277;
190918;0700;265,268;
190918;0800;329,559;
190918;0900;326,949;
190918;1000;302,949;
190918;1100;329,943;
190918;1200;343,171;
190918;1300;347,627;
190918;1400;340,493;
190918;1500;296,406;
190918;1600;294,9;
190918;1700;238,987;
190918;1800;241,835;
190918;1900;234,769;
190918;2000;238,332;
190918;2100;242,998;
190918;2200;241,122;
190918;2300;271,082;
190919;0000;314,961;
190919;0100;342,027;
190919;0200;332,33;
190919;0300;19,3295;
190919;0400;18,7034;
190919;0500;16,7651;
190919;0600;35,1127;
190919;0700;35,6799;
190919;0800;41,7495;
190919;0900;48,6468;
190919;1000;30,8445;
190919;1100;347,379;
190919;1200;300,312;
190919;1300;289,773;
190919;1400;235,879;
190919;1500;228,98;
190919;1600;221,984;
190919;1700;225,985;
190919;1800;243,375;
190919;1900;243,846;
190919;2000;260,14;
190919;2100;273,115;
190919;2200;350,583;
190919;2300;352,364;
190920;0000;355,469;
190920;0100;5,52378;
190920;0200;47,6114;
190920;0300;43,9302;
190920;0400;63,2509;
190920;0500;57,0868;
190920;0600;58,4186;
190920;0700;47,4323;
190920;0800;46,5111;
190920;0900;29,7143;
190920;1000;51,7937;
190920;1100;84,4967;
190920;1200;247,537;
190920;1300;252,399;
190920;1400;238,162;
190920;1500;271,014;
190920;1600;256,943;
190920;1700;255,808;
190920;1800;238,679;
190920;1900;232,388;
190920;2000;254,681;
190920;2100;295,365;
190920;2200;312,824;
190920;2300;270,21;
190921;0000;349,18;
190921;0100;347,474;
190921;0200;16,9186;
190921;0300;28,4218;
190921;0400;17,3802;
190921;0500;28,767;
190921;0600;56,0708;
190921;0700;58,702;
190921;0800;48,9677;
190921;0900;9,06165;
190921;1000;131,194;
190921;1100;167,949;
190921;1200;177,369;
190921;1300;170,559;
190921;1400;178,612;
190921;1500;162,291;
190921;1600;180,91;
190921;1700;205,805;
190921;1800;204,167;
190921;1900;220,658;
190921;2000;232,157;
190921;2100;271,071;
190921;2200;295,648;
190921;2300;329,569;
190922;0000;330,707;
190922;0100;341,485;
190922;0200;336,276;
190922;0300;254,183;
190922;0400;331,529;
190922;0500;331,475;
190922;0600;330,948;
190922;0700;345,907;
190922;0800;333,646;
190922;0900;246,619;
190922;1000;218,884;
190922;1100;201,237;
190922;1200;225;
190922;1300;211,391;
190922;1400;220,341;
190922;1500;217,583;
190922;1600;231,704;
190922;1700;237,797;
190922;1800;258,576;
190922;1900;262,727;
190922;2000;282,542;
190922;2100;311,367;
190922;2200;328,805;
190922;2300;313,019;
190923;0000;340,765;
190923;0100;320,059;
190923;0200;354,378;
190923;0300;332,4;
190923;0400;283,6;
190923;0500;258,745;
190923;0600;324,448;
190923;0700;336,412;
190923;0800;231,739;
190923;0900;219,111;
190923;1000;212,383;
190923;1100;203,066;
190923;1200;219,856;
190923;1300;207,585;
190923;1400;212,314;
190923;1500;226,728;
190923;1600;222,04;
190923;1700;233,414;
190923;1800;235,868;
190923;1900;258,162;
190923;2000;268,173;
190923;2100;269,774;
190923;2200;266,021;
190923;2300;256,166;
190924;0000;263,562;
190924;0100;271,241;
190924;0200;231,385;
190924;0300;231,84;
190924;0400;318,335;
190924;0500;316,574;
190924;0600;274,531;
190924;0700;235,846;
190924;0800;241,885;
190924;0900;234,44;
190924;1000;217,832;
190924;1100;203,273;
190924;1200;197,884;
190924;1300;197,363;
190924;1400;215,65;
190924;1500;218,601;
190924;1600;223,072;
190924;1700;217,501;
190924;1800;195,812;
190924;1900;204,701;
190924;2000;230,336;
190924;2100;249,324;
190924;2200;246,363;
190924;2300;244,024;
190925;0000;243,436;
190925;0100;256,502;
190925;0200;264,126;
190925;0300;255,821;
190925;0400;301,703;
190925;0500;287,3;
190925;0600;277,196;
190925;0700;255,222;
190925;0800;254,6;
190925;0900;224,715;
190925;1000;213,865;
190925;1100;200,882;
190925;1200;198,533;
190925;1300;194,092;
190925;1400;194,728;
190925;1500;218,68;
190925;1600;216,854;
190925;1700;219,251;
190925;1800;222,393;
190925;1900;222,929;
190925;2000;233,278;
190925;2100;226,712;
190925;2200;251,09;
190925;2300;266,82;
190926;0000;253,318;
190926;0100;251,351;
190926;0200;284,568;
190926;0300;317,676;
190926;0400;347,362;
190926;0500;354,528;
190926;0600;57,1363;
190926;0700;28,1778;
190926;0800;16,1157;
190926;0900;10,9847;
190926;1000;40,0573;
190926;1100;239,217;
190926;1200;302,078;
190926;1300;292,51;
190926;1400;260,148;
190926;1500;250,229;
190926;1600;248,72;
190926;1700;256,405;
190926;1800;255,887;
190926;1900;274,31;
190926;2000;275,883;
190926;2100;258,525;
190926;2200;263,698;
190926;2300;267,68;
190927;0000;268,956;
190927;0100;325,842;
190927;0200;319,486;
190927;0300;160,533;
190927;0400;172,098;
190927;0500;168,246;
190927;0600;140,705;
190927;0700;16,0778;
190927;0800;355,857;
190927;0900;26,1771;
190927;1000;37,8145;
190927;1100;9,15665;
190927;1200;3,39511;
190927;1300;9,95111;
190927;1400;6,44258;
190927;1500;22,3721;
190927;1600;42,5425;
190927;1700;10,1786;
190927;1800;21,9359;
190927;1900;32,149;
190927;2000;45,2206;
190927;2100;11,7741;
190927;2200;38,0176;
190927;2300;81,9163;
190928;0000;45,8824;
190928;0100;65,3354;
190928;0200;56,276;
190928;0300;351,763;
190928;0400;358,267;
190928;0500;359,346;
190928;0600;11,6845;
190928;0700;38,3374;
190928;0800;31,4473;
190928;0900;9,04092;
190928;1000;326,815;
190928;1100;336,282;
