FECHA (YYMMDD);HORA (HHMM);;
181212;0700;101,908;
181212;0800;101,858;
181212;0900;94,25;
181212;1000;71,47;
181212;1100;62,465;
181212;1200;56,0608;
181212;1300;51,41;
181212;1400;49,1267;
181212;1500;47,6742;
181212;1600;47,6592;
181212;1700;47,9742;
181212;1800;50,3967;
181212;1900;52,8725;
181212;2000;60,7333;
181212;2100;70,7567;
181212;2200;77,1858;
181212;2300;81,015;
181213;0000;84,2167;
181213;0100;87,625;
181213;0200;88,775;
181213;0300;86,7833;
181213;0400;84,475;
181213;0500;82,3917;
181213;0600;85,5167;
181213;0700;90,1833;
181213;0800;84,6025;
181213;0900;66,7767;
181213;1000;64,6208;
181213;1100;55,0983;
181213;1200;52,5333;
181213;1300;56,5533;
181213;1400;70,4742;
181213;1500;98,4583;
181213;1600;99,7;
181213;1700;99,691;
181213;1800;97,225;
181213;1900;98,7583;
181213;2000;101,1;
181213;2100;99,5583;
181213;2200;98,7667;
181213;2300;96,8917;
181214;0000;96,6417;
181214;0100;96,1;
181214;0200;95,3417;
181214;0300;95,6083;
181214;0400;97,7583;
181214;0500;98,6333;
181214;0600;98,2833;
181214;0700;95,7167;
181214;0800;92,9167;
181214;0900;86,3717;
181214;1000;72,0692;
181214;1100;64,7758;
181214;1200;59,29;
181214;1300;50,8158;
181214;1400;43,55;
181214;1500;42,0667;
181214;1600;47,1408;
181214;1700;45,7925;
181214;1800;43,0842;
181214;1900;48,0117;
181214;2000;58,0767;
181214;2100;66,1276;
181214;2200;75,1992;
181214;2300;78,7058;
181215;0000;83,85;
181215;0100;87,9083;
181215;0200;92,3583;
181215;0300;95,3;
181215;0400;97,8833;
181215;0500;100,442;
181215;0600;101,667;
181215;0700;96,9583;
181215;0800;79,8018;
181215;0900;73,1475;
181215;1000;69,3475;
181215;1100;60,3783;
181215;1200;52,6283;
181215;1300;49,9;
181215;1400;46,5267;
181215;1500;45,0425;
181215;1600;50,16;
181215;1700;46,9375;
181215;1800;49,025;
181215;1900;54,5075;
181215;2000;57,4808;
181215;2100;63,9483;
181215;2200;77,7417;
181215;2300;83,9917;
181216;0000;86,775;
181216;0100;90,825;
181216;0200;94,4417;
181216;0300;92,3667;
181216;0400;91,9833;
181216;0500;91,3833;
181216;0600;91,5167;
181216;0700;90,0833;
181216;0800;88,8583;
181216;0900;82,8783;
181216;1000;80,4083;
181216;1100;85,9583;
181216;1200;85,3667;
181216;1300;91,5833;
181216;1400;77,9042;
181216;1500;69,7925;
181216;1600;76,6458;
181216;1700;78,5684;
181216;1800;75,8083;
181216;1900;65,02;
181216;2000;63,58;
181216;2100;67,9484;
181216;2200;78,62;
181216;2300;82,5167;
181217;0000;86,3167;
181217;0100;92,9;
181217;0200;95,7833;
181217;0300;93,575;
181217;0400;88,4583;
181217;0500;86,8833;
181217;0600;84,125;
181217;0700;78,5;
181217;0800;73,96;
181217;0900;69,0592;
181217;1000;61,8483;
181217;1100;56,0308;
181217;1200;48,9817;
181217;1300;46,1742;
181217;1400;41,0408;
181217;1500;40,2875;
181217;1600;41,6483;
181217;1700;44,8;
181217;1800;47,4958;
181217;1900;50,935;
181217;2000;62,3767;
181217;2100;74,3425;
181217;2200;83,1333;
181217;2300;83,0583;
181218;0000;75,41;
181218;0100;64,9742;
181218;0200;62,4408;
181218;0300;69,0092;
181218;0400;77,0675;
181218;0500;82,425;
181218;0600;84,8833;
181218;0700;74,73;
181218;0800;68,7935;
181218;0900;70,2675;
181218;1000;67,6483;
181218;1100;63,2442;
181218;1200;59,4217;
181218;1300;53,5775;
181218;1400;52,0717;
181218;1500;49,1433;
181218;1600;53,3383;
181218;1700;56,4283;
181218;1800;57,8392;
181218;1900;59,8983;
181218;2000;67,8334;
181218;2100;81,4233;
181218;2200;89,675;
181218;2300;92,55;
181219;0000;95,0167;
181219;0100;97,1167;
181219;0200;99,5417;
181219;0300;101,142;
181219;0400;101,608;
181219;0500;101,917;
181219;0600;101,889;
181219;0700;101,633;
181219;0800;96,7917;
181219;0900;88,6583;
181219;1000;76,1801;
181219;1100;66,4617;
181219;1200;57,1508;
181219;1300;56,7958;
181219;1400;56,8258;
181219;1500;65,0109;
181219;1600;69,2567;
181219;1700;66,5017;
181219;1800;82,7375;
181219;1900;81,8242;
181219;2000;81,3492;
181219;2100;79,5192;
181219;2200;79,825;
181219;2300;83,6083;
181220;0000;85,7333;
181220;0100;88,9167;
181220;0200;92,3583;
