FECHA (YYMMDD);HORA (HHMM);;
190912;0200;6,72643;
190912;0300;5,84333;
190912;0400;5,0929;
190912;0500;4,35073;
190912;0600;4,21906;
190912;0700;4,67845;
190912;0800;5,10946;
190912;0900;6,38383;
190912;1000;9,02824;
190912;1100;10,8368;
190912;1200;12,5343;
190912;1300;13,9259;
190912;1400;14,5843;
190912;1500;14,5817;
190912;1600;15,3225;
190912;1700;15,3479;
190912;1800;14,9396;
190912;1900;13,7671;
190912;2000;11,5312;
190912;2100;9,36952;
190912;2200;8,06459;
190912;2300;7,25116;
190913;0000;6,51323;
190913;0100;6,41373;
190913;0200;6,18781;
190913;0300;6,10613;
190913;0400;6,31355;
190913;0500;6,70718;
190913;0600;6,70778;
190913;0700;6,69377;
190913;0800;6,60509;
190913;0900;6,90157;
190913;1000;7,28622;
190913;1100;8,35663;
190913;1200;10,6533;
190913;1300;12,4512;
190913;1400;14,1237;
190913;1500;15,382;
190913;1600;16,0156;
190913;1700;15,5244;
190913;1800;14,7102;
190913;1900;12,9285;
190913;2000;11,8419;
190913;2100;11,3219;
190913;2200;10,841;
190913;2300;10,341;
190914;0000;10,0784;
190914;0100;9,80179;
190914;0200;9,57178;
190914;0300;9,00259;
190914;0400;8,72508;
190914;0500;8,89005;
190914;0600;8,78922;
190914;0700;8,64003;
190914;0800;8,69167;
190914;0900;9,03615;
190914;1000;9,61195;
190914;1100;10,6045;
190914;1200;11,4035;
190914;1300;11,5402;
190914;1400;11,1844;
190914;1500;10,3335;
190914;1600;10,7619;
190914;1700;11,0235;
190914;1800;11,0219;
190914;1900;10,0693;
190914;2000;9,47179;
190914;2100;9,68428;
190914;2200;10,3543;
190914;2300;10,6559;
190915;0000;8,94089;
190915;0100;8,19438;
190915;0200;7,7141;
190915;0300;7,32493;
190915;0400;6,79483;
190915;0500;5,69868;
190915;0600;5,6291;
190915;0700;5,47334;
190915;0800;5,65865;
190915;0900;6,75915;
190915;1000;6,5648;
190915;1100;8,03229;
190915;1200;7,93918;
190915;1300;7,44684;
190915;1400;8,39467;
190915;1500;9,67847;
190915;1600;10,3693;
190915;1700;10,9784;
190915;1800;9,84677;
190915;1900;8,70251;
190915;2000;7,09546;
190915;2100;6,45095;
190915;2200;5,67361;
190915;2300;5,29176;
190916;0000;4,41592;
190916;0100;3,83057;
190916;0200;3,46197;
190916;0300;2,26889;
190916;0400;1,1819;
190916;0500;0,739449;
190916;0600;0,241175;
190916;0700;0,0447519;
190916;0800;0,423013;
190916;0900;1,81697;
190916;1000;3,65239;
190916;1100;7,09575;
190916;1200;10,0018;
190916;1300;11,3996;
190916;1400;12,1571;
190916;1500;12,9178;
190916;1600;13,4536;
190916;1700;13,8369;
190916;1800;12,69;
190916;1900;10,9208;
190916;2000;9,44501;
190916;2100;8,19475;
190916;2200;7,09328;
190916;2300;6,56194;
190917;0000;5,52394;
190917;0100;4,87659;
190917;0200;5,01892;
190917;0300;5,04533;
190917;0400;4,19923;
190917;0500;4,28647;
190917;0600;3,88978;
190917;0700;3,45236;
190917;0800;3,74409;
190917;0900;5,37542;
190917;1000;7,28197;
190917;1100;9,23021;
190917;1200;11,3985;
190917;1300;13,0059;
190917;1400;13,7968;
190917;1500;14,8408;
190917;1600;14,9933;
190917;1700;14,3695;
190917;1800;13,1903;
190917;1900;11,0736;
190917;2000;10,0586;
190917;2100;9,26607;
190917;2200;8,90356;
190917;2300;8,27188;
190918;0000;8,24355;
190918;0100;8,33269;
190918;0200;8,37434;
190918;0300;8,46182;
190918;0400;8,3643;
190918;0500;8,32428;
190918;0600;8,06094;
190918;0700;7,66404;
190918;0800;7,4617;
190918;0900;7,80785;
190918;1000;9,29169;
190918;1100;9,84335;
190918;1200;10,685;
190918;1300;10,4128;
190918;1400;10,3045;
