FECHA (YYMMDD);HORA (HHMM);;
180601;0100;0;
180601;0200;0;
180601;0300;2,24208e-44;
180601;0400;0;
180601;0500;0;
180601;0600;0;
180601;0700;0;
180601;0800;0;
180601;0900;0;
180601;1000;0;
180601;1100;0;
180601;1200;0;
180601;1300;0;
180601;1400;0,0166667;
180601;1500;2,24208e-44;
180601;1600;4,48416e-44;
180601;1700;0;
180601;1800;0;
180601;1900;0;
180601;2000;0;
180601;2100;0;
180601;2200;2,24208e-44;
180601;2300;0;
180602;0000;0;
180602;0100;2,24208e-44;
180602;0200;0;
180602;0300;2,24208e-44;
180602;0400;0;
180602;0500;0;
180602;0600;0;
180602;0700;0;
180602;0800;2,24208e-44;
180602;0900;2,24208e-44;
180602;1000;0;
180602;1100;0;
180602;1200;2,24208e-44;
180602;1300;0;
180602;1400;0;
180602;1500;0;
180602;1600;0;
180602;1700;0;
180602;1800;0;
180602;1900;0;
180602;2000;0;
180602;2100;0;
180602;2200;0;
180602;2300;0;
180603;0000;0;
180603;0100;0;
180603;0200;0;
180603;0300;0;
180603;0400;0;
180603;0500;0;
180603;0600;0;
180603;0700;0;
180603;0800;0;
180603;0900;0;
180603;1000;0,0166667;
180603;1100;0;
180603;1200;2,24208e-44;
180603;1300;0;
180603;1400;0;
180603;1500;0;
180603;1600;0;
180603;1700;0;
180603;1800;0;
180603;1900;0;
180603;2000;0;
180603;2100;0;
180603;2200;0;
180603;2300;0;
180604;0000;0;
180604;0100;0;
180604;0200;0;
180604;0300;0;
180604;0400;0;
180604;0500;0;
180604;0600;0;
180604;0700;0;
180604;0800;0;
180604;0900;0;
180604;1000;0;
180604;1100;0;
180604;1200;0;
180604;1300;0;
180604;1400;0;
180604;1500;0;
180604;1600;0;
180604;1700;4,48416e-44;
180604;1800;0;
180604;1900;0;
180604;2000;0;
180604;2100;0;
180604;2200;0;
180604;2300;0;
180605;0000;0;
180605;0100;0;
180605;0200;0;
180605;0300;0;
180605;0400;0;
180605;0500;0;
180605;0600;0,0166667;
180605;0700;0,15;
180605;0800;0,283333;
180605;0900;0,15;
180605;1000;0,25;
180605;1100;0,183333;
180605;1200;2,24208e-44;
180605;1300;0,0333333;
180605;1400;0,0166667;
180605;1500;0,05;
180605;1600;0,0166667;
180605;1700;0,0333333;
180605;1800;0,05;
180605;1900;0,0166667;
180605;2000;0,0166667;
180605;2100;0;
180605;2200;0,0333333;
180605;2300;0;
180606;0000;0,0166667;
180606;0100;0;
180606;0200;0;
180606;0300;0;
180606;0400;0;
180606;0500;0;
180606;0600;0;
180606;0700;0;
180606;0800;0;
180606;0900;0;
180606;1000;0;
180606;1100;0;
180606;1200;4,48416e-44;
180606;1300;0;
180606;1400;0;
180606;1500;0;
180606;1600;0;
180606;1700;0;
180606;1800;2,24208e-44;
180606;1900;0;
180606;2000;0;
180606;2100;0;
180606;2200;0;
180606;2300;0;
180607;0000;0;
180607;0100;0;
180607;0200;0;
180607;0300;0,0166667;
180607;0400;0;
180607;0500;0;
180607;0600;0;
180607;0700;0;
180607;0800;0;
180607;0900;0;
180607;1000;0;
180607;1100;0;
180607;1200;0;
180607;1300;6,72623e-44;
180607;1400;0;
180607;1500;0;
180607;1600;2,24208e-44;
180607;1700;0;
180607;1800;0;
180607;1900;0,1;
180607;2000;0,0166667;
180607;2100;0,316667;
180607;2200;0,2;
180607;2300;0,1;
180608;0000;0,366667;
180608;0100;0,25;
180608;0200;0,316667;
180608;0300;0,1;
180608;0400;0,05;
180608;0500;0,250016;
180608;0600;0;
180608;0700;0;
180608;0800;0,0166667;
180608;0900;0;
180608;1000;0;
180608;1100;0;
180608;1200;4,48416e-44;
180608;1300;0;
180608;1400;2,24208e-43;
180608;1500;2,01787e-43;
180608;1600;4,48416e-44;
180608;1700;0;
180608;1800;0;
180608;1900;0;
180608;2000;0;
180608;2100;0;
180608;2200;0;
180608;2300;0;
180609;0000;0;
180609;0100;0;
180609;0200;0;
180609;0300;0;
180609;0400;0,0833334;
180609;0500;0,1;
180609;0600;0,200003;
180609;0700;0,466673;
180609;0800;0,383338;
180609;0900;0,266672;
180609;1000;0,0666678;
180609;1100;1,79366e-43;
180609;1200;0,116668;
180609;1300;0,0166667;
180609;1400;0;
180609;1500;0,55;
180609;1600;0,166667;
180609;1700;0,0166675;
180609;1800;6,05361e-43;
180609;1900;0;
180609;2000;0;
180609;2100;0,05;
180609;2200;0,116667;
180609;2300;0,0833334;
180610;0000;0,0333333;
180610;0100;0,05;
180610;0200;0,0166673;
180610;0300;0,0166672;
180610;0400;0,233337;
180610;0500;0,0166672;
180610;0600;0,0500009;
180610;0700;0,0166671;
180610;0800;0,150003;
180610;0900;0,0500007;
180610;1000;0,266667;
180610;1100;0,266667;
180610;1200;0,183333;
180610;1300;0,233338;
180610;1400;0,1;
180610;1500;0;
180610;1600;0;
180610;1700;0;
180610;1800;0;
180610;1900;0;
180610;2000;0;
180610;2100;0;
180610;2200;0;
180610;2300;0;
180611;0000;0;
180611;0100;0,0166667;
180611;0200;0;
180611;0300;0;
180611;0400;0;
180611;0500;0;
180611;0600;0;
180611;0700;0;
180611;0800;0;
180611;0900;0;
180611;1000;0;
180611;1100;0;
180611;1200;4,48416e-44;
180611;1300;2,24208e-44;
180611;1400;0;
180611;1500;0;
180611;1600;0;
180611;1700;0;
180611;1800;2,24208e-44;
180611;1900;0;
180611;2000;0;
180611;2100;0;
180611;2200;0;
180611;2300;0;
180612;0000;0;
180612;0100;0;
180612;0200;0;
180612;0300;0;
180612;0400;0;
180612;0500;0;
180612;0600;0;
180612;0700;0;
180612;0800;0;
180612;0900;0;
180612;1000;0;
180612;1100;0;
180612;1200;0;
180612;1300;0;
180612;1400;0;
180612;1500;0;
180612;1600;6,72623e-44;
180612;1700;2,24208e-44;
180612;1800;0;
180612;1900;0;
180612;2000;0;
180612;2100;0;
180612;2200;4,48416e-44;
180612;2300;0;
180613;0000;0;
180613;0100;0;
180613;0200;0,0166667;
180613;0300;0;
180613;0400;0;
180613;0500;0;
180613;0600;0;
180613;0700;0;
180613;0800;0;
180613;0900;0;
180613;1000;0;
180613;1100;0;
180613;1200;6,72623e-44;
180613;1300;4,48416e-44;
180613;1400;0;
180613;1500;0;
180613;1600;0;
180613;1700;0;
180613;1800;2,24208e-44;
180613;1900;0;
180613;2000;0;
180613;2100;0;
180613;2200;0;
180613;2300;0;
180614;0000;0;
180614;0100;0;
180614;0200;0;
180614;0300;0;
180614;0400;0;
180614;0500;0;
180614;0600;0;
180614;0700;0;
180614;0800;0;
180614;0900;0;
180614;1000;0;
180614;1100;0;
180614;1200;0;
180614;1300;0;
180614;1400;0;
180614;1500;0;
180614;1600;6,72623e-44;
180614;1700;0;
180614;1800;0;
180614;1900;0;
180614;2000;0;
180614;2100;0;
180614;2200;0;
180614;2300;0,0333333;
180615;0000;0,0166667;
180615;0100;0,0166667;
180615;0200;0;
180615;0300;0,0166667;
180615;0400;0,0333333;
180615;0500;0,0166667;
180615;0600;0,0666667;
180615;0700;0,0333341;
180615;0800;0,0166671;
180615;0900;0,016667;
180615;1000;0,116667;
180615;1100;0,183333;
180615;1200;0,0833334;
180615;1300;0;
180615;1400;0;
180615;1500;0;
180615;1600;0;
180615;1700;0;
180615;1800;0;
180615;1900;6,72623e-44;
180615;2000;0;
180615;2100;0;
180615;2200;0;
180615;2300;0;
180616;0000;0;
180616;0100;0;
180616;0200;0;
180616;0300;0;
180616;0400;0;
180616;0500;0;
180616;0600;0;
180616;0700;0;
180616;0800;0;
180616;0900;0;
180616;1000;0;
180616;1100;0;
180616;1200;6,72623e-44;
180616;1300;0;
180616;1400;0;
180616;1500;0,0166667;
180616;1600;0;
180616;1700;0;
180616;1800;6,72623e-44;
180616;1900;0;
180616;2000;0;
180616;2100;0;
180616;2200;0;
180616;2300;0;
180617;0000;0;
180617;0100;0;
180617;0200;0;
180617;0300;0;
180617;0400;0;
180617;0500;0;
180617;0600;0;
180617;0700;0;
180617;0800;0;
180617;0900;0;
180617;1000;0;
180617;1100;2,24208e-44;
180617;1200;0;
180617;1300;0;
180617;1400;0;
180617;1500;0;
180617;1600;0;
180617;1700;0;
180617;1800;2,24208e-44;
180617;1900;0;
180617;2000;0;
180617;2100;0;
180617;2200;0;
180617;2300;0;
180618;0000;0;
180618;0100;0;
180618;0200;0;
180618;0300;0;
180618;0400;0;
180618;0500;0;
180618;0600;0;
180618;0700;0;
180618;0800;0;
180618;0900;0;
180618;1000;0;
180618;1100;0;
180618;1200;0;
180618;1300;0;
180618;1400;4,48416e-44;
180618;1500;4,48416e-44;
180618;1600;6,72623e-44;
180618;1700;0;
180618;1800;0;
180618;1900;0;
180618;2000;0;
180618;2100;0;
180618;2200;0;
180618;2300;0;
180619;0000;0;
180619;0100;0;
180619;0200;0;
180619;0300;0;
180619;0400;0;
180619;0500;4,25995e-43;
180619;0600;4,03574e-43;
180619;0700;3,81153e-43;
180619;0800;3,58732e-43;
180619;0900;0,0333333;
180619;1000;0,0500008;
180619;1100;0,100001;
180619;1200;0;
180619;1300;0;
180619;1400;4,48416e-44;
180619;1500;0;
180619;1600;0;
180619;1700;0;
180619;1800;0;
180619;1900;0;
180619;2000;0;
180619;2100;0;
180619;2200;0;
180619;2300;0;
180620;0000;0;
180620;0100;2,24208e-44;
180620;0200;0,0166667;
180620;0300;0;
180620;0400;0;
180620;0500;2,24208e-44;
180620;0600;2,24208e-44;
180620;0700;2,24208e-44;
180620;0800;0;
180620;0900;0;
180620;1000;2,24208e-44;
180620;1100;4,48416e-44;
180620;1200;2,24208e-44;
180620;1300;2,24208e-44;
180620;1400;0;
180620;1500;6,27782e-43;
180620;1600;6,27782e-43;
180620;1700;4,48416e-44;
180620;1800;0;
180620;1900;0;
180620;2000;0;
180620;2100;0;
180620;2200;0;
180620;2300;2,24208e-43;
180621;0000;2,01787e-43;
180621;0100;1,79366e-43;
180621;0200;1,56945e-43;
180621;0300;1,34525e-43;
180621;0400;1,12104e-43;
180621;0500;8,96831e-44;
180621;0600;6,72623e-44;
180621;0700;4,48416e-44;
180621;0800;0;
180621;0900;0,0500038;
180621;1000;0,0166667;
180621;1100;2,24208e-44;
180621;1200;0;
180621;1300;2,24208e-44;
180621;1400;0,0333333;
180621;1500;2,24208e-44;
180621;1600;0,0166667;
180621;1700;0;
180621;1800;4,48416e-44;
180621;1900;4,48416e-44;
180621;2000;2,24208e-44;
180621;2100;0;
180621;2200;0;
180621;2300;0;
180622;0000;0;
180622;0100;0;
180622;0200;0;
180622;0300;0,0333333;
180622;0400;0;
180622;0500;0;
180622;0600;0;
180622;0700;0;
180622;0800;0,0166667;
180622;0900;0;
180622;1000;0;
180622;1100;0;
180622;1200;0,0166667;
180622;1300;0,0666667;
180622;1400;0;
180622;1500;0;
180622;1600;0;
180622;1700;0,0166667;
180622;1800;0,0333333;
180622;1900;0,133333;
180622;2000;0,1;
180622;2100;0,0166667;
180622;2200;0,0166667;
180622;2300;0;
180623;0000;0,0166667;
180623;0100;0;
180623;0200;0;
180623;0300;0;
180623;0400;0;
180623;0500;0;
180623;0600;0;
180623;0700;0;
180623;0800;0;
180623;0900;0;
180623;1000;0;
180623;1100;0;
180623;1200;1,79366e-43;
180623;1300;1,56945e-43;
180623;1400;1,34525e-43;
180623;1500;1,12104e-43;
180623;1600;8,96831e-44;
180623;1700;0;
180623;1800;0;
180623;1900;0;
180623;2000;0;
180623;2100;0;
180623;2200;0;
180623;2300;0;
180624;0000;0;
180624;0100;0;
180624;0200;0;
180624;0300;0;
180624;0400;0;
180624;0500;0;
180624;0600;0;
180624;0700;0;
180624;0800;0;
180624;0900;0;
180624;1000;0,0166667;
180624;1100;0;
180624;1200;0;
180624;1300;0;
180624;1400;0;
180624;1500;0;
180624;1600;0;
180624;1700;0;
180624;1800;0;
180624;1900;0;
180624;2000;0;
